tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
225460309,426.5795188015934,1.7288158261040405,7.667757251099402,63.80396296387719,4.253514539415348e+18,281.19908516622,-5.80996858693171,0.256554,15.4187,14.994,0.106,16.024,0.15,14.224,0.045,13.82,0.051,13.118,,16.1736,0.000913,16.7697,0.012942,15.3049,0.00789,,,,,,,,,Theia4639,426.5795188015934,Kounkel2020,5683.0,3.23506,1.01,[0],1,63.80396296387719,1.7288158261040405,2.3898407258129046e-05,0.04564116556754165,0.04660151128932501,476.8854326580056,0.7052853445087242,0.5888697046182476,0,0.013441326265900267,0,,0
178673803,102.32929922807536,1.6132676427563335,5.709015919377566,66.8207975169115,3.0478571285361766e+18,108.814164364589,-10.2232866500275,0.924579,16.2173,18.406,0.12,17.2514,0.0462,15.168,0.054,14.637,0.044,14.456,0.106,16.9046,0.002095,17.5089,0.010036,16.15,0.004208,14.558,0.079,14.819,0.115,12.37,,8.996,,NGC_2353,102.32929922807536,Cantat-Gaudin2020,4749.0,0.689811,0.76,[5],1,,,,,,,,,0,,0,,0
397312750,338.8441561392021,3.5555909010329634,21.214555221730183,27.836878105832927,4.513174488201779e+18,288.182209994239,15.8321220969998,0.36782,15.428,17.852,0.066,16.524,1.133,14.336,0.027,14.051,0.034,13.857,0.06,16.1422,0.000668,16.7357,0.003064,15.3453,0.004379,13.975,0.059,14.567,0.098,12.535,,8.772,,Theia4211,338.8441561392021,Kounkel2020,6625.0,2.13077,1.39,[9],1,,,,,,,,,0,,0,,0
186033456,794.3282347242822,1.7513131720099406,8.110108576502018,7.16123308634976,4.1030966758234537e+18,278.137453409889,-15.9495778673358,0.590823,14.3914,15.477,0.115,15.019,0.137,13.578,0.039,13.293,0.037,13.235,0.046,14.9511,0.000571,15.402,0.002661,14.3251,0.002229,,,,,,,,,Theia5903,794.3282347242822,Kounkel2020,6057.0,1.79054,1.13,[1],1,,,,,,,,,0,,0,,0
50722885,12.46156539976965,3.172818157791672,35.25825018986872,90.43186956465324,3.2168274641463163e+18,82.79679744,-2.594243464,3.19058,13.9573,17.032,0.046,15.243,0.08,12.598,0.024,11.941,0.023,11.768,0.023,14.8469,0.001037,15.7779,0.004967,13.8868,0.002448,11.671,0.023,11.659,0.022,11.641,,9.099,,OSFC,10.0,roquette25,3965.0,0.833189,0.62,[2],1,,,,,,,,,0,,0,,0
164613359,213.79620895022325,2.830113270901721,2.415994511819694,19.52386590584497,4.25319599469668e+18,281.321600122198,-6.41850786125985,0.532597,14.9688,16.803,0.129,15.672,0.115,14.169,0.067,13.952,0.108,13.769,0.092,15.4692,0.000607,15.806,0.013819,14.8438,0.00685,,,,,,,,,Theia3406,213.79620895022325,Kounkel2020,6377.0,1.38352,1.27,[8],1,,,,,,,,,0,,0,,0
146302541,117.48975549395304,6.19990347589585,4.041738893943028,22.80123299820969,4.252300511183819e+18,282.075965016616,-7.18103236245718,0.845975,14.9718,16.473,0.113,15.935,0.263,14.015,0.026,13.686,0.029,13.692,0.036,15.5825,0.001112,16.0432,0.00456,14.8624,0.004677,,,,,,,,,Theia2611,117.48975549395304,Kounkel2020,5467.0,1.09607,0.96,[8],1,,,,,,,,,0,,0,,0
427396704,2.0,1.4654784723596808,3.842291259557,23.945276478372687,3.017375505122215e+18,83.9950696387759,-5.17074192576853,,17.5562,19.568,0.187,19.3681,0.0989,15.308,0.046,14.688,0.054,14.311,0.059,18.9345,0.013925,19.065,0.157932,17.5349,0.032033,,,,,,,,,Orion A,2.0,McBride+2019,4307.0,0.35565,0.340733,[2],1,,,,,,,,,0,,0,,0
184883059,263.02679918953817,0.9738097349225976,0.8334765596741277,10.771653142730711,4.253437028212884e+18,280.889592465542,-5.77809125848991,0.301594,14.9891,15.975,0.114,15.822,1.133,14.09,0.035,13.701,0.024,13.631,0.061,15.6311,0.000908,16.1414,0.00585,14.9002,0.006288,,,,,,,,,Theia3754,263.02679918953817,Kounkel2020,6196.0,2.83962,1.19,[0],1,,,,,,,,,0,,0,,0
202273281,562.3413251903492,2.31206341540906,29.26537346574671,5.125087647170209,3.133131329075058e+18,101.937886081975,7.08036917819988,0.531082,15.7716,17.738,0.075,16.7318,0.046,14.904,0.04,14.393,0.042,14.224,0.07,16.4256,0.000977,16.9889,0.006844,15.7178,0.005635,14.271,0.031,14.325,0.054,12.197,,8.992,,Theia5162,562.3413251903492,Kounkel2020,5249.0,1.29241,0.9,[11],1,,,,,,,,,0,,0,,0
124329206,181.97008586099824,3.4821411014396064,1.9410100428230723,32.041887820201126,3.100783220251075e+18,104.255440934288,-6.59758660387839,1.2317,12.6669,13.585,0.02,13.103,0.103,12.127,0.021,11.964,0.023,11.906,0.023,13.016,0.000258,13.2712,0.001051,12.6043,0.000774,11.831,0.023,11.845,0.023,12.238,,9.089,,UPK_433,181.97008586099824,Cantat-Gaudin2020,6680.0,1.40712,1.413,[13],1,,,,,,,,,0,,0,,0
226098077,6.606934480075965,2.227006232649273,24.38689820929828,95.92938203143888,4.258627066625944e+18,281.797976201002,-2.91222792792798,1.49849,14.8862,19.47,0.162,17.3874,0.0504,13.111,0.023,12.391,0.028,12.154,0.045,16.2013,0.00153,17.5687,0.022954,14.991,0.00338,,,,,,,,,Theia12,6.606934480075965,Kounkel2020,5557.0,1.78016,0.98,[0],1,,,,,,,,,0,,0,,0
220188465,758.5775750291851,2.33632601671378,2.523620180397989,45.74734231607324,3.326781719301615e+18,99.2064021299904,9.41135958072012,0.221901,16.1387,18.308,0.077,17.2507,0.046,15.057,0.045,14.643,0.065,14.559,0.1,16.8721,0.000933,17.5054,0.005339,16.0813,0.003694,14.351,0.034,14.421,0.073,11.548,,8.737,,Theia5805,758.5775750291851,Kounkel2020,6335.0,2.30331,1.25,[11],1,,,,,,,,,0,,0,,0
276661351,6.0,1.398129792607094,3.182690406818233,94.69792150961602,3.21768913336765e+18,84.3479212550338,-0.956651342180032,2.71124,16.6753,,,,,14.661,0.039,14.069,0.052,13.769,0.045,18.2147,0.003136,20.1521,0.103138,16.7969,0.014426,13.613,0.026,13.367,0.033,12.667,,8.905,,LP 2373 gp4,6.0,Pang2022,3022.0,0.453769,0.450573,[3],1,,,,,,,,,0,,0,,0
36101806,162.1810097358933,1.0628899012877406,1.1342916024263934,15.110776669819746,3.102137440616742e+18,101.936056107253,-5.28912114788968,0.895811,13.9501,15.184,0.042,14.649,0.114,13.245,0.023,12.886,0.029,12.831,0.03,14.4202,0.000453,14.7823,0.002777,13.8825,0.002085,,,,,,,,,Theia3009,162.1810097358933,Kounkel2020,6175.0,1.28114,1.18,[13],1,,,,,,,,,0,,0,,0
303074497,239.88329190194943,4.195762774232088,6.976809548807481,8.779831769721753,2.0213306359896945e+18,293.289342804985,24.6367760349708,0.590835,15.391,18.128,0.064,16.7743,0.046,14.136,0.027,13.826,0.038,13.685,0.045,16.2552,0.000553,17.0481,0.004615,15.3662,0.001986,13.565,0.038,13.941,0.049,12.665,,9.128,,Theia3585,239.88329190194943,Kounkel2020,5647.0,1.81499,1.0,[15],1,,,,,,,,,0,,0,,0
220188712,4265.795188015934,3.190138430787199,2.00100035567377,12.81064214319428,3.32676852516207e+18,99.2996667261099,9.34079850192944,0.254787,17.0719,19.487,0.091,18.148,0.0474,15.755,0.068,15.431,0.098,15.167,0.158,17.7877,0.002201,18.3418,0.023646,16.9549,0.006282,15.297,0.045,15.289,0.115,11.364,,8.615,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,5712.0,1.26378,1.02,[11],1,,,,,,,,,0,,0,,0
186111666,251.1886431509582,1.7677240626351132,8.44658396075899,60.98870833132226,4.103292427628222e+18,278.063765985962,-15.0935770573193,0.424415,14.9771,16.929,0.117,16.003,0.4,14.145,0.04,13.765,0.048,13.764,0.051,15.5769,0.000666,16.0574,0.008163,14.9011,0.003815,,,,,,,,,Theia3663,251.1886431509582,Kounkel2020,5821.0,2.01932,1.05,[1],1,,,,,,,,,0,,0,,0
145051075,645.6542290346563,1.925315621584562,1.687185048309999,29.845308163256725,4.2519420316231337e+18,281.445061003843,-7.41870036007124,0.338585,15.3391,16.178,0.136,16.2007,0.0459,14.274,0.081,13.931,0.091,13.128,,15.9415,0.000648,16.417,0.003514,15.2555,0.003266,12.773,0.05,13.181,0.064,12.107,,8.817,,Theia5503,645.6542290346563,Kounkel2020,5821.0,2.11648,1.05,[8],1,,,,,,,,,0,,0,,0
343863451,5.0,3.9637536175237216,1.1471929920124675,39.79973752593557,3.222438065822566e+18,84.3517369396772,0.797794208123574,3.23817,13.4793,15.919,0.047,14.633,0.08,12.368,0.026,11.748,0.024,11.611,0.023,14.2416,0.000912,14.9565,0.00223,13.4053,0.000739,11.507,0.023,11.515,0.021,11.19,0.177,8.888,,Orion,5.0,Various-Kounkel+2018;2020;Kos+2018;Chen+2020;Sanchez-Sanjuan+2024;Zerjat+2024;Kos+2021,4341.0,0.824616,0.678,[3],1,,,,,,,,,0,,0,,0
163061843,141.25375446227554,3.0970275414062445,2.442148981779215,79.06996748246169,4.253429503429238e+18,280.722888050161,-5.87225103386515,0.427714,16.0543,18.808,0.111,17.2083,0.0464,14.942,0.048,13.354,,12.642,,16.8073,0.000916,17.4293,0.012812,15.9612,0.004764,,,,,,,,,Theia2835,141.25375446227554,Kounkel2020,5231.0,1.62648,0.89,[0],1,,,,,,,,,0,,0,,0
183433317,38.01893963205613,5.601587333914679,2.4098819866281924,10.49810316499756,4.258554739378748e+18,280.683783353288,-3.2556818155861,0.364429,15.3466,19.102,0.172,16.932,1.133,13.779,0.027,13.302,0.028,13.104,0.044,16.4181,0.001191,17.4463,0.018572,15.3538,0.006125,,,,,,,,,Theia1899,38.01893963205613,Kounkel2020,5848.0,3.83778,1.06,[0],1,,,,,,,,,0,,0,,0
264681221,4.897788193684466,1.2975334276506658,2.377192852012406,66.70342413913706,3.22190689433161e+18,82.2882424335367,0.741923791910596,2.79164,11.5289,12.158,0.323,11.891,0.025,10.984,0.027,10.75,0.023,10.676,0.021,11.9156,0.000711,12.2095,0.00218,11.4737,0.001744,10.652,0.024,10.67,0.02,10.607,0.095,8.599,0.415,Orion,5.0,Various-Kounkel+2018;2020;Kos+2018;Chen+2020;Sanchez-Sanjuan+2024;Zerjat+2024;Kos+2021,6180.78,1.18602,1.18,[3],1,,,,,,,,,0,,0,,0
427374640,10.160760236011576,30.248705725979736,20.670143860786656,23.92506960710976,3.2096258347841193e+18,83.68316666666666,-4.660722222,2.59861,15.8102,,,,,13.854,0.026,13.181,0.035,12.847,0.026,17.3147,0.001888,18.8577,0.042702,15.9012,0.004922,12.383,0.029,11.905,0.029,9.63,0.314,7.951,,OSFC,10.0,roquette25,3204.0,0.622803,0.606308,[2],1,,,,,,,,,0,,0,,0
185118049,100.0,4.259271361165204,1.8948214186688628,95.38342279454172,4.09505577977474e+18,272.304920315437,-19.6871077336884,0.853065,14.8211,16.99,0.11,15.981,0.15,13.849,0.022,13.44,0.044,12.437,,15.4881,0.000958,16.0553,0.003787,14.7646,0.00795,,,,,,,,,Theia2439,100.0,Kounkel2020,5624.0,1.24277,1.0,[6],1,,,,,,,,,0,,0,,0
202142331,147.9108388168207,2.815074652848334,7.549709440094811,97.9091939569948,3.3511508440442706e+18,101.669401630706,11.4735444197147,0.292875,15.756,16.506,0.084,16.267,0.618,15.028,0.057,14.942,0.081,14.577,0.116,16.2571,0.002004,16.6446,0.011999,15.6805,0.009275,14.653,0.033,14.87,0.081,12.465,,8.793,,Theia2875,147.9108388168207,Kounkel2020,6419.0,1.59276,1.29,[11],1,,,,,,,,,0,,0,,0
251244072,22.387211385683376,3.3209122336639068,1.7435927878204789,6.54075067211704,3.116499188479188e+18,95.6288070793416,-4.54404542564668,4.71,11.8895,13.629,0.045,12.741,0.08,11.029,0.023,10.61,0.022,10.473,0.021,12.481,0.000905,12.9924,0.003882,11.8369,0.00361,10.401,0.023,10.43,0.02,10.17,0.059,8.525,,Theia55,22.387211385683376,Kounkel2020,4999.0,0.851649,0.828,[4],1,,,,,,,,,0,,0,,0
358004230,338.8441561392021,2.0744136282954067,1.4349268232108847,46.00717404224096,2.019065470209711e+18,290.847275994148,21.9558905379187,1.7521,14.2458,15.912,0.072,15.105,0.217,13.229,0.034,12.798,0.037,12.658,0.037,14.9164,0.000738,15.492,0.003664,14.1903,0.00224,,,,,,,,,Theia738,338.8441561392021,Kounkel2020,5349.0,0.824772,0.92,[7],1,,,,,,,,,0,,0,,0
395339632,177.82794100389228,3.474620129528582,55.70906716491801,5.306094992828611,4.31410986216342e+18,287.308361081636,13.1872110600085,0.410464,14.8528,16.866,0.067,15.945,0.217,13.866,0.024,13.513,0.027,13.333,0.042,15.5588,0.000378,16.1564,0.003601,14.7883,0.001512,13.108,0.041,13.192,0.045,10.269,0.089,7.98,0.177,Theia3112,177.82794100389228,Kounkel2020,5620.0,2.59874,1.0,[9],1,,,,,,,,,0,,0,,0
401654108,331.1311214825908,35.97857064241226,2.640900555420761,7.928582122552275,4.320725490540243e+18,289.461027741085,15.1174287342768,0.249606,15.6872,18.783,0.168,17.0249,0.046,14.419,0.028,14.196,0.045,13.975,0.056,16.5291,0.000683,17.2857,0.005203,15.6437,0.002161,,,,,,,,,Theia4177,331.1311214825908,Kounkel2020,6523.0,3.14275,1.34,[9],1,,,,,,,,,0,,0,,0
115023754,95.49925860214368,2.926435454444075,9.920530440868747,11.870762198394804,4.095462289852453e+18,272.74913942049,-19.4017645491198,1.81567,11.5969,12.571,0.028,12.139,0.057,10.994,0.023,10.767,0.027,10.749,0.029,11.9727,0.000244,12.2575,0.001715,11.5343,0.001372,,,,,,,,,Theia184,95.49925860214368,Kounkel2020,6841.0,1.63318,1.479,[6],1,,,,,,,,,0,,0,,0
182501849,141.25375446227554,3.431985502631239,2.6259328638529165,8.229858124802702,4.255175493523671e+18,282.197576801185,-4.45987308867816,0.683946,13.8924,15.924,0.055,15.095,0.092,12.748,0.044,12.429,0.055,12.248,0.043,14.6079,0.000725,15.2041,0.003095,13.8131,0.004315,,,,,,,,,Theia2821,141.25375446227554,Kounkel2020,6501.0,2.41437,1.33,[0],1,,,,,,,,,0,,0,,0
220283004,2.5118864315095824,5.059356079447376,5.733633704102774,11.2919399682564,3.3270063289102966e+18,99.9101525015978,10.4116631944672,1.39945,15.2354,18.789,0.165,16.415,0.103,13.592,0.024,12.9,0.023,12.653,0.029,16.2164,0.009217,17.2521,0.036035,15.1819,0.026777,12.674,0.024,12.589,0.027,11.923,0.37,8.319,,Theia41,2.5118864315095824,Kounkel2020,3968.0,1.19598,0.62,[11],1,,,,,,,,,0,,0,,0
182565641,537.0317963702532,2.7941329773961794,22.01976676772372,28.953888144194,4.254875876617957e+18,282.333226599183,-5.25041802672302,0.728299,15.3313,18.025,0.123,16.702,1.133,14.049,0.073,13.606,0.078,13.427,0.064,16.2404,0.000848,17.0822,0.006641,15.3028,0.00268,,,,,,,,,Theia5083,537.0317963702532,Kounkel2020,5176.0,1.70547,0.88,[0],1,,,,,,,,,0,,0,,0
178477709,23.442288153199225,16.321649525735268,1.5166436064126234,32.4566277106455,3.0480420139873853e+18,108.539288417198,-9.6534355932745,0.415611,16.7272,17.165,0.143,17.5306,0.0461,15.94,0.098,15.585,0.113,15.112,0.184,17.2971,0.001162,17.7664,0.007924,16.6696,0.007091,,,,,,,,,Theia1774,23.442288153199225,Kounkel2020,5949.0,0.870031,1.09,[5],1,,,,,,,,,0,,0,,0
1766882748,123.02687708123813,2.5519344627407,7.890885083269881,33.72329676996308,4.253419436024629e+18,281.068967344933,-5.91851492878166,0.328113,15.0992,,,15.9381,0.0459,,,,,,,15.688,0.000813,16.1528,0.004251,15.0137,0.003742,,,,,,,,,Theia2662,123.02687708123813,Kounkel2020,6478.0,2.31166,1.32,[0],1,,,,,,,,,0,,0,,0
42567736,588.8436553555885,1.044132236828016,1.064555001320017,43.5972437325857,3.1173916182619817e+18,96.5859310224884,-2.3838287016444,0.390145,15.6027,17.402,0.0,16.342,0.138,14.668,0.035,14.234,0.051,14.155,0.063,16.218,0.000908,16.7123,0.007362,15.5246,0.004569,13.954,0.025,13.991,0.038,12.239,,9.372,,Theia5335,588.8436553555885,Kounkel2020,5657.0,1.68826,1.0,[4],1,,,,,,,,,0,,0,,0
220066720,10.602958140027994,5.417592364887667,2.822769859453577,53.46961629584477,3.2236522015385687e+18,83.89512500000001,2.452305555555556,2.82891,14.9859,18.765,0.163,16.26,1.133,12.563,0.029,11.641,0.024,11.033,0.024,16.0197,0.049479,17.128,0.181026,14.8366,0.148242,10.265,0.022,9.634,0.019,7.558,0.019,5.7,0.039,OSFC,10.0,roquette25,3718.0,0.712134,0.55,"[3, 10]",2,,,,,,,,,0,,0,,0
425187669,177.82794100389228,2.326158638031865,11.40484774542819,24.94409115961768,4.1003295530059663e+18,280.279363511049,-15.7791987944242,2.88956,16.0302,,,18.2376,0.055,14.488,0.035,13.689,0.022,13.429,0.041,17.2257,0.001989,18.4521,0.035588,16.0758,0.008564,,,,,,,,,Theia223,177.82794100389228,Kounkel2020,3502.0,0.484194,0.482218,[1],1,,,,,,,,,0,,0,,0
117084044,416.8693834703346,1.4897642647322349,4.107081668289211,45.26258251011981,4.095524614096173e+18,273.149795208973,-18.7067833999454,0.710094,15.7452,17.533,0.09,16.7205,0.0461,14.724,0.081,13.805,,13.598,,16.4073,0.001006,16.9546,0.010149,15.6679,0.004313,,,,,,,,,Theia4582,416.8693834703346,Kounkel2020,5267.0,1.00227,0.9,[6],1,,,,,,,,,0,,0,,0
104819647,154.88166189124794,2.2033098117662497,4.427859601187129,22.36649570013041,4.119571109570796e+18,269.125666737232,-18.9723830851713,1.27658,14.8015,17.181,0.057,16.135,0.229,13.489,0.044,12.825,0.051,12.664,0.044,15.6333,0.000882,16.3765,0.009596,14.7346,0.00571,12.475,0.033,12.947,0.035,12.255,,8.893,,Theia653,154.88166189124794,Kounkel2020,4810.0,1.1751,0.78,[6],1,,,,,,,,,0,,0,,0
162367496,645.6542290346563,2.320099255169896,3.4885353346516186,34.62712626561947,4.252699565156159e+18,280.570750093117,-7.20833172371138,0.394042,15.9669,18.59,0.138,16.904,0.15,14.837,0.092,13.599,,13.297,,16.6868,0.001129,17.2418,0.008416,15.8449,0.020053,,,,,,,,,Theia5503,645.6542290346563,Kounkel2020,5506.0,1.70186,0.97,[8],1,,,,,,,,,0,,0,,0
235128266,104.71285480508983,2.5929127968525805,21.467861188555837,23.65872662462452,3.351332130322321e+18,102.229487336052,11.4150618622705,0.915721,14.2644,15.632,0.077,14.862,0.16,13.606,0.026,13.326,0.025,13.281,0.034,14.7351,0.000549,15.1025,0.001212,14.2024,0.003221,13.215,0.025,13.286,0.032,12.18,0.362,8.611,,Theia2504,104.71285480508983,Kounkel2020,6218.61,0.983285,1.2,[11],1,,,,,,,,,0,,0,,0
443261571,169.8243652461746,1.0553851869039603,1.1059553681333338,87.01004697207988,3.007031849474316e+18,96.3362574323813,-7.23678185233181,1.31965,15.8337,17.96,0.0,17.013,0.06,14.675,0.03,14.11,0.038,13.917,0.054,16.6179,0.001036,17.3647,0.0068,15.7889,0.004076,13.806,0.026,13.901,0.036,12.675,,9.185,,Theia717,169.8243652461746,Kounkel2020,4483.0,0.688337,0.7,[4],1,,,,,,,,,0,,0,,0
391968315,114.8153621496884,1.3712414510247808,2.9476585446778976,20.74587565483316,1.8274901032497216e+18,297.540301008689,21.6760154888268,1.07598,13.7818,16.216,0.066,14.674,0.126,12.918,0.024,12.67,0.027,12.542,0.025,14.3711,0.000248,14.8588,0.001782,13.7229,0.00109,12.502,0.029,12.554,0.032,11.915,0.228,8.874,,Theia408,114.8153621496884,Kounkel2020,6086.0,1.38049,1.14,[15],1,,,,,,,,,0,,0,,0
220188460,758.5775750291851,0.95088736847416,0.7676512801870904,23.241315695589257,3.326781719301618e+18,99.2019703817168,9.41323381521017,0.349914,15.9407,18.355,0.07,17.0341,0.0461,14.822,0.036,14.391,0.054,14.34,0.087,16.6652,0.001028,17.2834,0.007271,15.8789,0.00476,13.935,0.033,13.973,0.053,11.273,,8.457,,Theia5805,758.5775750291851,Kounkel2020,6137.0,1.7912,1.16,[11],1,,,,,,,,,0,,0,,0
220250789,758.5775750291851,2.900383663677312,21.59973600010369,76.25576622605473,3.326581470745124e+18,99.7765426236551,9.10394732054799,0.602753,13.6161,15.786,0.066,14.421,0.114,12.668,0.023,12.294,0.024,12.212,0.026,14.2394,0.000376,14.7605,0.001819,13.5573,0.001492,12.084,0.023,12.071,0.025,12.01,,8.702,,Theia5805,758.5775750291851,Kounkel2020,6037.0,2.74663,1.12,[11],1,,,,,,,,,0,,0,,0
1652369714,109.64781961431828,1.939366711098936,12.762671074759172,7.102272866325478,4.10485049992861e+18,277.459726802845,-13.0481259578056,0.440381,15.775,,,17.0193,0.0477,,,,,,,16.574,0.001028,17.2194,0.021037,15.6677,0.011731,,,,,,,,,Theia2555,109.64781961431828,Kounkel2020,5993.0,1.79972,1.1,"[1, 14]",2,,,,,,,,,0,,0,,0
385731007,338.8441561392021,1.506808376298597,4.302082628574175,16.753780753270384,4.1541906719034286e+18,276.690858736919,-10.9040175863195,0.734847,14.7908,17.524,0.1,16.372,0.229,13.556,0.022,13.074,0.024,12.948,0.034,15.6495,0.000646,16.4389,0.00304,14.7687,0.003111,,,,,,,,,Theia4181,338.8441561392021,Kounkel2020,5990.0,1.86645,1.1,[14],1,,,,,,,,,0,,0,,0
151254067,107.15193052376048,2.9014672157964165,9.78627682189643,74.15004130193495,4.203091898228341e+18,282.626950495727,-10.0830194328068,1.27274,15.6003,,,16.6199,0.0483,14.373,0.065,14.009,0.074,13.788,0.079,16.2838,0.001354,16.7831,0.025917,15.4466,0.019417,,,,,,,,,Theia291,107.15193052376048,Kounkel2020,5033.0,0.644108,0.84,[8],1,,,,,,,,,0,,0,,0
106674309,154.88166189124794,1.1502556507630863,1.5105371793886384,3.727015373722626,4.143400928116079e+18,269.439620212464,-18.915252349661,1.10528,15.2738,18.045,0.062,16.5,1.133,13.942,0.05,13.263,0.056,13.084,0.035,16.1551,0.001065,17.0041,0.00902,15.2387,0.004735,,,,,,,,,Theia653,154.88166189124794,Kounkel2020,4508.0,1.21763,0.71,[6],1,,,,,,,,,0,,0,,0
368540034,7.585775750291836,33.92255232640867,1.7210375619299758,29.08754547615354,2.0180271833143388e+18,291.764359743233,21.1176511936098,2.14091,16.287,,,,,14.368,0.026,13.468,0.025,13.195,0.03,17.7048,0.0012,19.1977,0.036868,16.3678,0.005154,13.135,0.038,13.177,0.036,12.326,,8.713,0.511,Theia38,7.585775750291836,Kounkel2020,3264.0,0.636219,0.616691,[7],1,,,,,,,,,0,,0,,0
34611618,107.15193052376048,68.03397045030012,4.261003642516694,97.97155810339852,4.2536684023176207e+18,283.929744196334,-6.94138716699749,0.858086,12.564,13.74,0.008,13.169,0.092,11.808,0.028,11.626,0.032,11.558,0.029,13.0071,0.000458,13.3457,0.002925,12.4969,0.000943,11.377,0.026,11.429,0.025,10.902,0.17,8.806,,Theia291,107.15193052376048,Kounkel2020,6410.0,2.41405,1.29,[8],1,,,,,,,,,0,,0,,0
145271385,117.48975549395304,1.4319716160314695,3.500934379831823,92.48332942316142,4.203356880535235e+18,281.520744023185,-9.59288953655186,0.493711,15.8628,17.758,0.127,16.8846,0.0469,14.805,0.065,14.478,0.064,14.517,0.095,16.5503,0.000975,17.135,0.019532,15.8024,0.006026,,,,,,,,,Theia2611,117.48975549395304,Kounkel2020,5520.0,1.36721,0.97,[8],1,,,,,,,,,0,,0,,0
168116512,25.0,5.167240053066553,0.911731570867106,18.640944630089862,3.1006278455127634e+18,101.558850170031,-5.5371723069005,3.60297,12.9904,15.388,0.082,14.094,0.114,11.919,0.023,11.307,0.024,11.186,0.021,13.7267,0.001434,14.4192,0.006313,12.93,0.004749,11.123,0.022,11.136,0.021,11.02,0.145,8.478,,LP 2439,25.0,Pang2022,4418.0,0.883552,0.691,[13],1,,,,,,,,,0,,0,,0
25187102,50.0,1.7435311193653884,1.0548274231562234,11.357774152000225,3.103055464105072e+18,98.0375336442891,-6.76058630874291,2.73274,16.1375,20.244,0.162,,,14.439,0.023,13.798,0.036,13.509,0.043,17.4788,0.001865,19.1333,0.031576,16.2245,0.00578,13.459,0.025,13.382,0.031,12.065,0.391,8.279,,NGC2232,50.0,GaiaDR2_2018,3226.0,0.489876,0.487961,[4],1,,,,,,,,,0,,0,,0
391271885,42.65795188015926,3.3865858504005266,2.970896588895738,20.646107826797284,1.828253782787307e+18,297.135409617904,23.1433287867608,0.624685,15.8107,18.254,0.074,16.9891,0.0461,14.724,0.043,14.358,0.058,14.249,0.069,16.577,0.000627,17.2619,0.007479,15.7724,0.002721,,,,,,,,,Theia1933,42.65795188015926,Kounkel2020,5475.0,1.24729,0.96,[15],1,,,,,,,,,0,,0,,0
220188423,758.5775750291851,3.310248069072159,4.207308045025804,18.971287152421592,3.326781959819724e+18,99.2654929684526,9.42319479102851,0.367836,15.6264,16.699,0.076,16.473,1.133,14.673,0.043,14.291,0.05,14.194,0.068,16.2346,0.000916,16.7191,0.017464,15.5452,0.002911,,,,,,,,,Theia5805,758.5775750291851,Kounkel2020,6148.0,1.67966,1.17,[11],1,18.971287152421592,3.310248069072159,0.00032502330368553947,0.04255712998653206,0.04519310901257643,235.22735357052886,2.372005633484704,0.35382299175874943,0,0.24779976422305527,0,,0
315244633,309.0295432513592,2.1926406593505208,5.687194266744485,13.951642504375505,4.313191636846104e+18,288.489196572095,12.2816140490548,2.27078,15.1848,19.014,0.174,17.2596,0.0465,13.569,0.064,12.768,0.075,12.579,0.048,16.2678,0.00132,17.5082,0.008751,15.1563,0.003469,,,,,,,,,Theia1112,309.0295432513592,Kounkel2020,3789.0,0.868491,0.576,[9],1,,,,,,,,,0,,0,,0
37244160,22.387211385683376,1.0035356566099365,0.9255708514425024,94.44882422122492,3.103539176203055e+18,98.3416830436966,-4.94655191504322,4.80321,15.9507,20.772,0.162,,,14.122,0.027,13.62,0.037,13.254,0.039,17.3782,0.001981,19.2104,0.039585,16.0569,0.005888,13.131,0.025,12.924,0.03,11.907,,8.939,,Theia55,22.387211385683376,Kounkel2020,3111.0,0.35127,0.335675,[4],1,,,,,,,,,0,,0,,0
714657982,26.915348039269137,1.4779275822393134,3.97614428944796,85.34725280762233,3.3263321908449884e+18,98.447679134163,8.4705653181525,0.849131,15.176,,,16.0871,0.0473,,,,,,,15.8036,0.002567,16.2691,0.022691,15.0497,0.013471,,,,,,,,,Theia1797,26.915348039269137,Kounkel2020,5221.0,1.04392,0.89,[11],1,,,,,,,,,0,,0,,0
