tic,teff,tmag,mass,radius,sigma,GAIA,ra,dec,mstar,rstar,plx,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,age,e_age,assoc,ref
50791347,7815.86,10.0659,1.86,1.75044,0.0013261202625598,3.216737750869658e+18,83.2227859483578,-3.08517453723142,1.86,1.75044,2.90281,10.499,0.073,10.217,0.005,9.8,0.023,9.754,0.026,9.709,0.023,10.2085,0.000674,10.3303,0.000476,10.0147,0.00075,9.656,0.023,9.678,0.02,9.516,0.042,8.528,0.345,9.0,,Ori-Per,Kerr+2023
50897709,7784.0,10.355,1.84,1.80196,0.0011466730576799,3.217563548524117e+18,83.3688236966181,-1.51511693357554,1.84,1.80196,2.41092,11.061,0.102,10.561,0.007,9.97,0.023,9.836,0.022,9.788,0.019,10.5947,0.000461,10.7795,0.000958,10.2986,0.000975,9.737,0.023,9.756,0.02,9.663,0.041,9.063,,9.0,,Ori-Per,Kerr+2023
50945122,5663.0,10.7189,1.006,0.983087,0.0015225171840001,4.648232178702066e+17,41.7270460933718,60.5634276688576,1.006,0.983087,5.45895,12.222,0.243,11.605,0.017,10.104,0.021,9.779,0.021,9.682,0.02,11.1853,0.001207,11.5759,0.001937,10.6836,0.001386,9.597,0.022,9.637,0.021,8.586,0.08,6.516,0.092,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
51061169,5987.0,8.64877,1.102,1.96911,0.00052087140792,3.108319925785419e+18,109.025252402674,-2.04213146255264,1.102,1.96911,6.29979,9.786,0.044,9.196,0.003,8.174,0.034,7.909,0.046,7.794,0.024,9.05157,0.000223,9.37123,0.000975,8.60596,0.000688,7.743,0.029,7.782,0.02,7.775,0.019,7.844,0.213,25.0,,Theia_55,Kounkel+2019;Kounkel+2020
51132832,6584.0,8.24551,1.37,1.85638,0.0005313127852799,1.802496859584022e+18,304.743753781023,12.4186685183104,1.37,1.85638,7.07947,9.136,0.033,8.714,0.002,7.802,0.032,7.607,0.024,7.549,0.02,8.5735,0.00033,8.82775,0.001304,8.20461,0.001272,7.496,0.031,7.545,0.019,7.549,0.019,7.523,0.122,120.0,,Theia_300,Kounkel+2019;Kounkel+2020
51167301,5424.0,11.4726,0.945,0.847088,0.0022766352048,9.874070027559872e+17,109.688430317911,55.6076415075469,0.945,0.847088,4.91415,13.018,0.057,12.153,0.057,10.772,0.022,10.416,0.02,10.304,0.022,11.9887,0.000602,12.4161,0.002317,11.4225,0.001846,10.265,0.023,10.306,0.021,10.174,0.064,8.469,,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51171406,5603.59,11.0974,0.99,0.937671,0.00172823567184,9.873547458901452e+17,109.888217045663,55.087813429956,0.99,0.937671,4.83908,12.58,0.328,11.728,0.024,10.365,0.021,9.959,0.019,9.837,0.016,11.6162,0.000372,12.0454,0.002445,11.0455,0.001293,9.796,0.024,9.822,0.02,9.764,0.049,8.548,,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51236036,6871.0,9.41265,1.49,1.52324,0.0007991428600801,9.873315187069896e+17,110.270125016944,55.1066540089127,1.49,1.52324,4.7516,10.118,0.058,9.77,0.004,8.999,0.023,8.85,0.02,8.813,0.018,9.70353,0.000326,9.92586,0.001518,9.3704,0.001446,8.78,0.022,8.801,0.021,8.773,0.029,8.879,,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51237146,6070.0,10.5091,1.134,1.08512,0.0012932600688001,9.873356075158376e+17,110.606985417946,55.1636103231266,1.134,1.08512,4.87737,11.589,0.156,11.001,0.011,9.962,0.022,9.691,0.021,9.633,0.019,10.9194,0.000646,11.2405,0.001091,10.46,0.001203,9.583,0.023,9.603,0.021,9.505,0.04,8.353,0.264,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51263445,8157.0,8.72906,1.991,1.58266,0.0006001738992,9.888420415255668e+17,110.749817896156,55.4810907544207,1.991,1.58266,5.00609,9.077,0.036,8.832,0.003,8.496,0.019,8.479,0.026,8.402,0.019,8.85501,0.000398,8.9624,0.001057,8.69417,0.001715,8.409,0.023,8.415,0.02,8.411,0.022,8.777,0.376,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51268560,6607.28,9.59718,1.381,1.36911,0.0008630298864,9.870349598051846e+17,112.03795119967,54.2195013561299,1.381,1.36911,5.05667,10.481,0.08,9.977,0.006,9.185,0.02,9.008,0.024,8.945,0.019,9.91126,0.000322,10.1534,0.001971,9.5573,0.001551,8.915,0.022,8.942,0.02,8.889,0.028,8.651,0.403,97.0,,Theia_214,Kounkel+2019;Kounkel+2020
51501698,6027.0,9.52939,1.117,1.07027,0.0008285560847999,1.8053597860038444e+18,305.225938591349,15.4040360282833,1.117,1.07027,7.6598,10.636,0.081,10.13,0.006,8.992,0.026,8.715,0.02,8.656,0.019,9.9271,0.000445,10.238,0.00112,9.48266,0.000898,8.606,0.023,8.627,0.02,8.629,0.025,8.658,0.318,120.0,,Theia_300,Kounkel+2019;Kounkel+2020
51831932,5929.0,10.6462,1.08,0.93757,0.0013804614338399,2.8920186382420024e+18,97.8430080435115,-33.2933182042527,1.08,0.93757,5.49682,11.959,0.173,11.265,0.012,10.095,0.024,9.781,0.022,9.741,0.021,11.0755,0.000864,11.4189,0.002108,10.601,0.001559,9.677,0.022,9.7,0.02,9.675,0.041,9.004,0.48,107.0,,Theia_301,Kounkel+2019;Kounkel+2020
51898209,6748.0,9.2329,1.44,1.38858,0.0006948438083999,5.581265337789907e+18,98.1100141770418,-35.8724956632526,1.44,1.38858,5.75173,10.085,0.047,9.614,0.003,8.858,0.027,8.673,0.044,8.619,0.021,9.53295,0.000297,9.7618,0.001357,9.191,0.001322,8.581,0.023,8.606,0.02,8.545,0.023,8.158,0.284,19.0,,Vela,Kerr+2023
51926652,8149.0,8.57929,1.988,1.47409,0.0013836834143999,2.894058266672048e+18,98.2436408242502,-30.8631236481557,1.988,1.47409,5.59344,8.81,0.0,8.71,0.03,8.379,0.034,8.387,0.069,8.339,0.023,8.68492,0.000279,8.7792,0.001064,8.55162,0.001735,8.273,0.023,8.3,0.021,8.279,0.021,8.265,0.214,19.0,,Vela,Kerr+2023
51997221,5248.0,11.0037,0.9,0.807613,0.0016308224639999,2.89379657860515e+18,98.6006932375003,-31.3834475541823,0.9,0.807613,6.74558,12.958,0.277,11.555,0.042,10.25,0.03,9.829,0.027,9.707,0.023,11.5434,0.000737,11.9944,0.002268,10.9502,0.002016,9.614,0.023,9.632,0.02,9.575,0.038,8.834,,34.0,,Theia_95,Kounkel+2019;Kounkel+2020
52111781,5672.0,10.523,1.008,0.904886,0.0012428634816001,2.893814896644876e+18,98.9664664812183,-31.212742194645,1.008,0.904886,6.39594,11.904,0.172,11.078,0.013,9.924,0.023,9.612,0.027,9.517,0.021,10.9793,0.001429,11.3546,0.003583,10.4824,0.002426,9.463,0.023,9.487,0.02,9.378,0.031,8.635,0.309,34.0,,Theia_95,Kounkel+2019;Kounkel+2020
52171454,6135.0,10.3451,1.161,1.00987,0.0010694657635201,2.8938250671234463e+18,99.3487727962297,-30.9723122320672,1.161,1.00987,5.47884,11.448,0.121,10.869,0.008,9.824,0.024,9.564,0.022,9.489,0.021,10.7355,0.00102,11.0408,0.004514,10.2995,0.002935,9.374,0.023,9.414,0.02,9.357,0.03,8.518,,19.0,,Vela,Kerr+2023
52424320,5735.0,11.7363,1.02,1.28271,0.00251610120144,5.227377551772108e+17,16.2770532168265,61.7641892773642,1.02,1.28271,2.60246,12.81,0.392,12.413,0.028,11.045,0.021,10.77,0.018,10.708,0.019,12.2063,0.000195,12.5749,0.001036,11.6761,0.000661,10.632,0.023,10.649,0.021,10.578,0.089,8.766,,185.0,,Theia_446,Kounkel+2019;Kounkel+2020
52588257,5362.0,8.89182,0.928,1.52956,0.0006538658291999,3.341551046679446e+18,84.326811506753,13.5812500537301,0.928,1.52956,8.91003,10.234,0.065,9.541,0.005,8.105,0.024,7.72,0.02,7.593,0.02,9.40014,0.002017,9.82439,0.006245,8.84504,0.004952,7.508,0.033,7.523,0.019,7.494,0.019,7.431,0.17,21.0,4.0,32_Ori,Luhman+2022
5280917,7938.0,9.43186,1.906,1.7465,0.00074652649056,3.1077595871736376e+18,107.711128377164,-3.11943472549663,1.906,1.7465,3.34882,9.822,0.06,9.7,0.005,9.191,0.021,9.132,0.021,9.089,0.021,9.57827,0.000566,9.69905,0.001635,9.39813,0.000718,9.047,0.024,9.071,0.019,9.032,0.033,8.264,0.275,9.0,,Ori-Per,Kerr+2023
53178075,5473.5,6.9091,0.96,0.843061,0.0005217987887998,3.789271459953459e+18,166.172801407597,-4.22108808698765,0.96,0.843061,38.1125,8.333,0.084,7.64,0.03,6.302,0.034,5.903,0.036,5.801,0.021,7.40134,0.000679,7.81742,0.002896,6.87076,0.004661,5.615,0.277,5.603,0.073,5.8,0.012,5.751,0.047,90.0,,Crius_221,
53284595,5144.77,11.8458,0.869,0.761273,0.0027776168006402,9.859247580024783e+17,116.438952104233,55.8812476338365,0.869,0.761273,5.00153,13.47,0.076,12.621,0.092,11.119,0.022,10.658,0.018,10.588,0.016,12.3967,0.000129,12.8609,0.001007,11.7918,0.000984,10.51,0.023,10.57,0.021,10.433,0.073,8.274,,175.0,,Theia_429,Kounkel+2019;Kounkel+2020
53307021,5730.57,10.7403,1.023,0.902934,0.0015116303952001,9.85895487801944e+17,116.715435321992,55.6910334981878,1.023,0.902934,5.6405,12.005,0.186,11.417,0.013,10.115,0.022,9.798,0.021,9.66,0.016,11.2083,0.000961,11.591,0.001838,10.695,0.001475,9.624,0.024,9.646,0.021,9.531,0.039,8.854,0.462,175.0,,Theia_429,Kounkel+2019;Kounkel+2020
53369126,5638.0,10.5672,1.0,0.911028,0.00141175098576,5.515719116036643e+18,126.481238259417,-47.5548723866129,1.0,0.911028,6.66144,11.612,0.156,11.036,0.011,9.71,0.027,9.347,0.026,9.239,0.021,11.0685,0.002386,11.4629,0.007086,10.5013,0.006025,9.217,0.023,9.224,0.021,9.172,0.043,8.569,,19.0,,Vela,Kerr+2023
53747502,7609.0,9.45047,1.772,1.58833,0.0007621259392799,2.921001764746456e+18,103.475756462249,-25.4150722489558,1.772,1.58833,3.78998,9.939,0.04,9.676,0.003,9.235,0.026,9.138,0.025,9.071,0.021,9.62636,0.000247,9.76384,0.000646,9.41552,0.000565,9.023,0.023,9.037,0.021,9.02,0.029,8.899,0.395,111.0,,Theia_308,Kounkel+2019;Kounkel+2020
53901695,6855.0,11.9878,1.48,1.82595,0.00305961485472,2.921903153827824e+18,103.835676591218,-24.5213464141458,1.48,1.82595,1.20201,12.751,0.011,12.358,0.08,11.599,0.024,11.418,0.023,11.36,0.023,12.2852,0.000469,12.5003,0.001877,11.9323,0.001702,11.34,0.023,11.378,0.02,10.897,0.096,8.83,0.415,16.0,,CaMaS,Kerr+2023
53948922,4129.0,11.4901,0.646,1.23128,0.0024296062823999,3.421087347009546e+18,80.435354627804,26.4452174983544,0.646,1.23128,6.08008,13.679,0.635,13.002,0.103,10.205,0.02,9.564,0.022,9.39,0.017,12.2948,0.001515,13.094,0.005709,11.4278,0.005117,9.25,0.022,9.251,0.021,9.072,0.034,8.613,0.484,11.0,,Taurus,Kerr+2023
53985320,7858.0,10.2214,1.873,1.48647,0.0012682758700798,2.9209098868127365e+18,103.868510756521,-26.0913019172085,1.873,1.48647,2.74923,10.703,0.071,10.481,0.006,10.019,0.024,9.942,0.022,9.891,0.024,10.3739,0.000326,10.4948,0.000851,10.1844,0.0009,9.843,0.022,9.864,0.02,9.781,0.046,9.018,,19.0,,Vela,Kerr+2023
54006139,4760.0,9.5596,0.77,1.11455,0.00092817048528,3.417163018212556e+18,80.4451572428169,24.0123481098373,0.77,1.11455,11.3292,11.493,0.11,10.375,0.011,8.727,0.02,8.203,0.024,8.07,0.021,10.1782,0.002708,10.7296,0.010493,9.50767,0.007098,7.882,0.027,7.932,0.021,7.865,0.021,7.659,0.236,21.0,4.0,32_Ori,Luhman+2022
54147487,3509.0,9.5368,0.46,0.917173,0.0012778194203999,5.444751795151481e+18,160.625425526372,-33.671174104232,0.46,0.917173,29.3867,12.211,0.185,11.773,0.057,7.792,0.021,7.125,0.029,6.899,0.027,10.6193,0.001726,11.9966,0.012126,9.47715,0.003439,6.793,0.037,6.655,0.019,6.598,0.016,5.998,0.051,10.0,2.0,TWH,Luhman2023
54185105,4455.0,10.9999,0.698,1.05305,0.0016192868399998,3.417960606523124e+18,80.977670086208,25.5132751084618,0.698,1.05305,9.26313,13.764,0.074,12.484,0.092,9.717,,9.073,0.027,8.918,0.033,11.8765,0.001464,12.7377,0.005897,10.9749,0.003604,8.527,0.023,8.504,0.021,8.464,0.027,8.339,0.288,21.0,4.0,32_Ori,Luhman+2022
54231350,4723.0,11.7228,0.757,1.32136,0.00260808137136,3.417741498767327e+18,81.1931964271982,25.0758265072389,0.757,1.32136,5.48793,14.685,0.108,13.54,0.195,10.438,0.038,9.732,0.034,9.549,0.031,12.6467,0.003024,13.548,0.014275,11.7175,0.008688,9.208,0.023,9.158,0.02,9.135,0.038,8.576,,11.0,,Taurus,Kerr+2023
54366603,6703.0,11.2411,1.423,1.46604,0.0019463449615201,5.105870908447784e+17,19.2088250094601,61.6125602184975,1.423,1.46604,2.51038,12.32,0.225,11.67,0.015,10.606,0.023,10.378,0.019,10.294,0.016,11.6497,0.000378,11.9618,0.001193,11.1764,0.000799,10.239,0.023,10.231,0.02,10.25,0.06,8.459,,185.0,,Theia_446,Kounkel+2019;Kounkel+2020
54584120,6303.0,8.1874,1.24,1.14466,0.00056285559144,3.3822358631266207e+18,98.3531931174773,22.5354319526324,1.24,1.14466,12.255,9.22,0.04,8.676,0.003,7.705,0.019,7.478,0.021,7.475,0.034,8.53676,0.000323,8.81424,0.002351,8.15283,0.004724,7.383,0.031,7.395,0.021,7.432,0.019,7.739,0.275,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
5463313,7709.0,11.6182,1.81,1.57321,0.00199254599424,3.1084920337111613e+18,107.986206470065,-2.10814122801229,1.81,1.57321,1.42424,11.547,0.206,11.616,0.023,11.3,0.023,11.193,0.025,11.17,0.025,11.8073,0.000376,11.9405,0.00179,11.5627,0.001302,11.095,0.022,11.129,0.02,11.115,0.173,8.754,,134.0,,Theia_409,Kounkel+2019;Kounkel+2020
54640116,6424.0,9.8902,1.295,1.24608,0.00093927857472,3.035681033687692e+18,118.788304399483,-12.9794223565172,1.295,1.24608,5.03305,10.753,0.089,10.386,0.006,9.454,0.024,9.238,0.022,9.174,0.021,10.2296,0.000502,10.488,0.000934,9.8449,0.000978,9.123,0.023,9.155,0.02,9.125,0.031,8.985,,84.0,,Theia_217,Kounkel+2019;Kounkel+2020
54646747,7690.0,6.9626,1.8,1.731,0.0007131731018402,3.3822055578378363e+18,98.5295779009836,22.1241406401379,1.8,1.731,10.5883,7.38,0.028,7.18083,0.023,6.689,0.019,6.65,0.017,6.6,0.021,7.12356,0.000336,7.26766,0.002457,6.94846,0.003763,6.56,0.046,6.538,0.023,6.639,0.02,6.533,0.099,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
54892864,5346.0,10.0595,0.92,1.14001,0.0010810750953599,6.014509855853922e+18,232.841375117412,-33.4942912633005,0.92,1.14001,7.34306,11.563,0.146,10.913,0.01,9.391,0.022,8.941,0.067,8.801,0.021,10.6024,0.002164,11.0598,0.007031,10.0115,0.004871,8.682,0.023,8.708,0.02,8.665,0.029,8.267,0.29,17.0,,Sco-Cen,Kerr+2023
55074992,5470.0,9.5244,0.96,0.862095,0.0011130022072798,3.382358523094094e+18,99.2152440396265,22.9983086926464,0.96,0.862095,11.2325,11.053,0.135,10.192,0.01,8.884,0.02,8.5,0.026,8.463,0.017,10.0047,0.000612,10.4072,0.002593,9.48531,0.003525,8.395,0.024,8.454,0.021,8.408,0.032,7.758,0.291,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
55406666,4894.62,10.6184,0.8,1.09647,0.0014258941199997,3.2451407432579784e+18,58.5043971256606,-6.2373629881021,0.8,1.09647,7.20522,12.089,0.055,11.404,0.057,9.859,0.023,9.49,0.028,9.342,0.023,11.1457,0.001998,11.5722,0.001858,10.555,0.001983,9.268,0.023,9.304,0.021,9.178,0.034,8.823,0.46,120.0,,Crius_176,
55896073,6880.0,8.80776,1.494,1.43841,0.0005801529254401,3.1791850650919414e+18,68.6419247994664,-10.5910730837744,1.494,1.43841,6.47816,9.525,0.033,9.155,0.002,8.447,0.026,8.302,0.049,8.263,0.026,9.07967,0.00023,9.28601,0.000729,8.76808,0.000877,8.224,0.023,8.232,0.02,8.2,0.022,7.545,0.123,90.0,,Crius_172,
55934767,5489.0,10.2642,0.962,0.86862,0.00121476082608,3.1994210268465326e+18,68.5561755400579,-6.22053262524637,0.962,0.86862,7.97187,12.238,0.212,11.101,0.021,9.701,0.027,9.321,0.025,9.231,0.027,10.7501,0.000944,11.1447,0.003441,10.212,0.002399,9.096,0.023,9.11,0.019,9.076,0.031,8.315,,90.0,,Crius_172,
