,tic,ra,dec,teff,plx,rstar,mstar,tmag,age,assoc,ref,rms
1114,436008536,83.54036,9.73215,4689.75,0.158455,18.6823,,13.1279,,OSFC,roquette25,0.001817044185110639
1115,302830697,83.03314999999998,12.12077777777778,4217.85,2.41325,2.56301,,12.1266,,OSFC,roquette25,0.0017659698041427863
1116,144545824,84.5488796,9.890335308,3951.0,2.52336,1.38098,,13.6596,,OSFC,roquette25,
1117,436154753,83.899,9.743269444444444,3698.0,2.39209,1.01383,0.547,14.8959,,OSFC,roquette25,
1118,436013400,83.69308333333332,10.10988888888889,4799.04,0.272666,10.578,,13.1826,,OSFC,roquette25,0.0028331864265601636
1119,436243775,84.20169,9.99789,4286.55,0.133958,27.7312,,12.7166,,OSFC,roquette25,0.0013280484695545047
1120,436153881,83.96825,9.86138,4846.0,0.432818,6.8944,,12.9637,,OSFC,roquette25,0.0015524223781764046
1121,436158907,83.93967,10.08405,4780.0,0.48101,10.2425,,12.0381,,OSFC,roquette25,0.0007922711572613123
1122,302830295,83.025868,12.47336,2976.0,2.47218,0.660421,0.63488,16.5602,,OSFC,roquette25,
1123,200516053,82.81654999999999,10.864161111111107,3593.0,2.55759,0.945849,0.51,14.8815,,OSFC,roquette25,
1124,200516544,82.78288333333332,11.424247222222222,3622.5,2.22153,1.61493,,14.2043,,OSFC,roquette25,
1125,436008782,83.55841064,10.51605892,4330.71,2.42922,1.33655,0.677,13.227,,OSFC,roquette25,
1126,436106424,83.83929166666667,9.832472222222222,3523.0,2.6287,0.936641,0.47,15.1171,,OSFC,roquette25,
1127,436008466,83.55712500000001,9.488936111,5019.0,2.45746,1.34223,0.834,12.5899,,OSFC,roquette25,0.0011780921747886475
1128,302831673,83.1067375,12.609808333333334,6090.0,2.53518,1.23264,1.142,13.1628,,OSFC,roquette25,0.00407945101017132
1129,435934706,83.463238,9.778457,5741.84,4.505,1.78785,1.026,9.96284,,OSFC,roquette25,
1130,302761075,82.72485833333333,12.725477777777776,5480.0,0.180439,7.90639,,14.785,,OSFC,roquette25,
1131,302830280,83.02669166666666,12.489513888888888,4657.0,2.58007,1.6788,,13.217,,OSFC,roquette25,0.003053896768707154
1132,284157532,82.6648,11.04227777777778,3702.0,2.3747,1.10349,0.55,14.6083,,OSFC,roquette25,
1133,436154035,84.00811,10.16348,4852.06,0.35961,10.2185,,12.6025,,OSFC,roquette25,0.0012185054967570053
1134,200511751,82.60496666666667,11.355005555555556,3648.0,2.46167,0.998169,0.53,14.6981,,OSFC,roquette25,
1135,302617416,82.5635,13.00272777777778,4778.0,0.0844706,9.94951,,15.0746,,OSFC,roquette25,
1136,302617336,82.55605,13.086694444444444,4039.0,2.55867,1.47562,,14.0712,,OSFC,roquette25,
1137,435934808,83.48240662,10.54423046,3984.0,2.34372,1.64472,,13.2504,,OSFC,roquette25,
1138,284997521,82.49488749999999,10.680455555555556,3646.0,2.52034,0.95229,0.53,14.8236,,OSFC,roquette25,
1139,302830082,83.0754,12.732305555555556,4391.0,2.52012,1.85188,,13.2954,,OSFC,roquette25,0.002728759492665253
1140,156244483,86.46249,10.041116,4047.0,2.39777,1.58412,,13.1233,,OSFC,roquette25,0.0028106577309695846
1141,302538008,82.4669375,12.143980555555558,4716.0,3.58953,0.987987,0.755,12.4426,,OSFC,roquette25,0.0014705685321982076
1142,436013376,83.70433333333334,9.967297222,3716.0,2.70932,1.2774,0.554,14.0914,,OSFC,roquette25,
1143,156143903,86.09670416666665,9.201052777777775,4857.0,2.43978,2.64694,,11.0913,,OSFC,roquette25,0.0006168696072290231
1144,284997609,82.44338749999999,10.600555555555555,3280.0,2.46537,,,15.399,,OSFC,roquette25,
1145,200639962,85.8142125,9.492236111111112,3962.0,2.44641,1.25856,0.617,13.7661,,OSFC,roquette25,
1146,436008688,83.73424,10.18833,4574.0,0.331022,10.5283,,12.9551,,OSFC,roquette25,0.001557865499027672
1147,290173570,85.557279,8.732347,4012.0,2.63681,1.30237,0.63,13.4166,,OSFC,roquette25,0.004843598821312467
1148,436153931,83.99137499999999,9.909327778,,,,,13.1182,,OSFC,roquette25,0.0022295017692113006
1149,436153965,83.97645833333333,10.073144444444443,4782.3,2.49812,2.1688,,11.9691,,OSFC,roquette25,0.0011269619919442725
1150,156143882,86.09534999999998,9.176405555555556,3766.0,2.47685,1.23453,0.57,14.0429,,OSFC,roquette25,
1151,435934690,83.465625,9.639411111,,,,,13.1654,,OSFC,roquette25,
1152,436011532,83.65295833333333,9.882805555555551,,,,,15.1372,,OSFC,roquette25,
1153,436158705,83.99820833333334,9.4568,5333.0,2.12367,1.07012,0.92,13.0528,,OSFC,roquette25,0.0028619239440116906
1154,436103248,83.7831,9.84849,,,,,14.8123,,OSFC,roquette25,
1155,435931678,83.45098,9.71652,4575.85,0.143745,15.3441,,13.648,,OSFC,roquette25,
1156,435934721,83.48491666666666,9.899236111111112,,,,,13.483,,OSFC,roquette25,
1157,436153664,83.920996,9.222127,3928.0,2.49562,0.752852,0.61,14.9962,,OSFC,roquette25,0.01548712823726886
1158,302831332,83.16410064697266,12.34179973602295,3944.0,2.53435,1.40604,,13.4342,,OSFC,roquette25,0.0041784938605723965
1159,436103684,83.86000061035156,11.55679988861084,4457.66,2.57125,1.97304,,12.115,,OSFC,roquette25,0.0010320977473177173
1160,302762311,82.95485,12.533513888888889,7275.0,2.53828,1.63593,1.641,13.0101,,OSFC,roquette25,0.006644413886884165
1161,436008526,83.70812500000001,9.683688889,4219.0,2.60098,1.52639,,13.0385,,OSFC,roquette25,0.0016807025986910473
1162,436013558,83.53501892,10.76805782,3912.0,2.35014,1.39093,,13.7122,,OSFC,roquette25,0.0029578054619769367
1163,156143911,86.08003333333332,9.209622222222222,3789.0,2.59889,1.88632,,12.9762,,OSFC,roquette25,0.002293840273328851
1164,436161540,83.96662500000001,9.841611111111112,3211.0,2.38985,0.658055,0.63313,15.5912,,OSFC,roquette25,
1165,284283934,86.03750833333335,9.154191666666666,4022.0,2.48972,1.97133,,12.6985,,OSFC,roquette25,0.00497878122776782
1166,302761640,82.75417083333333,12.070683333333337,3764.0,2.51591,1.22438,0.569,14.3482,,OSFC,roquette25,
1167,200639492,85.83716666666668,9.101977777777778,4211.0,2.52095,2.58683,,11.7577,,OSFC,roquette25,0.0032654943042145085
1168,436159171,83.926753,10.94333,3758.0,2.40039,1.1871,0.57,14.392,,OSFC,roquette25,
1169,436013470,83.69617,10.30383,3585.0,2.50299,0.986461,0.502,14.7982,,OSFC,roquette25,
1170,156143888,86.07226666666665,9.183019444444444,,,,,12.6384,,OSFC,roquette25,0.002484652523562364
1171,436157429,84.00012500000001,10.096944444444446,3169.0,2.58021,0.586118,0.576612,15.9136,,OSFC,roquette25,
1172,345672940,79.227677,7.272031,3994.0,2.38833,1.66076,,13.3935,,OSFC,roquette25,0.005977885207505557
1173,457251847,81.890993,4.647343,3954.0,2.83069,1.38923,,13.1421,,OSFC,roquette25,
1174,436158872,84.07541666666665,9.873758333333331,5966.0,0.211233,1.85491,1.09,15.9328,,OSFC,roquette25,
1175,302672412,82.71537916666666,12.143508333333337,4232.0,2.37082,1.56814,,13.1704,,OSFC,roquette25,0.0024627894212493617
1176,200517241,82.91076666666666,11.807380555555556,3818.0,2.58914,1.14699,0.584,14.1497,,OSFC,roquette25,
1177,284283998,86.04411666666667,9.212644444444445,4454.41,2.45761,1.30373,0.698,13.0535,,OSFC,roquette25,0.0016048433585097444
1178,373555365,79.917367,7.720897,4598.0,2.47759,1.66807,,13.6889,,OSFC,roquette25,0.005210762314609152
1179,436337139,84.30252838,9.509214401,3963.0,2.51584,1.16441,0.618,13.8139,,OSFC,roquette25,
1180,156143865,86.09105000000001,9.148019444444444,3781.0,2.38332,,,13.4453,,OSFC,roquette25,0.0023863586781627116
1181,200541275,83.229471,10.351791,3529.0,2.33137,,,15.2744,,OSFC,roquette25,
1182,144546917,84.53977203,8.967253685,3997.0,2.5543,1.35731,0.62,13.3637,,OSFC,roquette25,
1183,436013346,83.52083333333334,9.95115,3922.0,2.47613,1.08665,0.609,14.2781,,OSFC,roquette25,
1184,144733807,85.12760162,9.344101906,5055.0,2.51116,1.42043,0.844,12.261,,OSFC,roquette25,0.0011828206389281892
1185,284200887,84.428292,8.920116,3977.0,2.66673,0.756953,0.62,14.8077,,OSFC,roquette25,
1186,436103160,83.78770833333333,9.450055555555554,3618.0,2.20863,1.51418,,14.1375,,OSFC,roquette25,
1187,144703624,84.99501038,9.349414825,4255.0,2.47085,1.62245,,12.8371,,OSFC,roquette25,0.0012214612098879196
1188,436159188,83.968424,11.027054,3863.0,2.31591,1.16084,0.6,14.3416,,OSFC,roquette25,
1189,436009797,83.54816666666667,9.821002777777778,3245.0,2.66922,0.499732,0.497791,16.3496,,OSFC,roquette25,
1190,436248211,84.16590118,9.121008873,4999.0,2.49591,2.30494,,11.3455,,OSFC,roquette25,
1191,302414627,81.913637,12.349622,3947.0,2.51115,1.2763,0.61,13.5897,,OSFC,roquette25,0.0042926280746155565
1192,284284099,86.00655833333333,9.289158333333331,3947.0,2.46037,1.31558,0.61,13.7904,,OSFC,roquette25,
1193,284284058,86.00868988,9.260399818,3668.0,2.55968,1.37823,,13.9596,,OSFC,roquette25,
1194,436104873,83.85557,9.91325,3365.0,2.7377,0.553722,0.54859,16.1922,,OSFC,roquette25,
1195,144733837,85.14425659,9.367959976,4238.53,2.43108,1.45445,,13.1621,,OSFC,roquette25,
1196,144545785,84.47370416666664,9.920080555555558,3730.0,2.50302,1.06759,0.56,14.5872,,OSFC,roquette25,
1197,302617646,82.490279,12.755774,4415.0,2.48741,1.75578,,14.124,,OSFC,roquette25,
1198,302831344,83.179383,12.352338,,,,,13.7437,,OSFC,roquette25,0.0031954231272696143
1199,436248202,84.122975,9.067397,5005.0,2.48977,1.66428,,12.0532,,OSFC,roquette25,
1200,467620480,79.48805,7.439963,3227.0,2.35084,,,15.9957,,OSFC,roquette25,
1201,436333304,84.23058,9.77998,3493.0,2.16479,,,15.4073,,OSFC,roquette25,
1202,436153905,84.08433333333333,9.733955555555555,3790.8,2.42255,1.61222,,13.7494,,OSFC,roquette25,0.008405728626534464
1203,436013220,83.50845833333334,9.685105555555555,4458.6,2.47542,2.02198,,12.1609,,OSFC,roquette25,
1204,345744325,79.358083,7.006227,5172.0,2.6531,2.73647,,10.5284,,OSFC,roquette25,0.0004492296290325992
1205,408079390,77.87677,10.538593,4703.0,2.86854,1.64338,,12.5543,,OSFC,roquette25,0.0032579767479859467
1206,371627332,79.709948,8.400679,3850.0,2.36117,1.00537,0.59,14.9321,,OSFC,roquette25,
1207,156248481,86.490105,6.649692,3624.0,2.78277,1.05286,0.519,14.8416,,OSFC,roquette25,
1208,436103309,83.82683333333331,10.04401111111111,3642.0,2.8179,0.764609,0.526,15.0131,,OSFC,roquette25,
1209,302671820,82.496876,12.329739,4824.16,2.44592,2.06582,,11.9124,,OSFC,roquette25,0.0008921614078413742
1210,436248216,84.128442,9.166953,3966.0,2.54381,0.677142,0.62,15.0636,,OSFC,roquette25,
1211,200518307,82.94627916666667,10.669441666666664,4134.0,2.45885,1.2393,0.65,13.8287,,OSFC,roquette25,
1212,158757026,87.318218,5.920564,3791.0,2.30017,2.0697,,13.16,,OSFC,roquette25,0.0020915116802589645
1213,284283865,86.03025833333334,9.110572222222222,4234.0,2.5148,1.55664,,12.837,,OSFC,roquette25,0.0022635213094281126
1214,436014506,83.56575000000001,10.115122222222222,3077.0,2.56538,0.630075,0.611965,15.6645,,OSFC,roquette25,
1215,200605404,85.65288333333332,9.691633333333334,3988.0,2.53805,1.95839,,12.7345,,OSFC,roquette25,0.0013923367466206482
1216,436153931,83.99137499999999,9.909327778,,,,,13.1182,,OSFC,roquette25,0.0022295017692113006
1217,200475933,82.584965,7.203239,3974.0,2.51029,1.19671,0.62,13.8046,,OSFC,roquette25,0.005905964062573321
1218,302762006,82.9186125,12.179683333333331,4239.0,2.6167,1.95789,,13.0801,,OSFC,roquette25,0.0022481624774067788
1219,436016095,83.6925,9.926916666666664,3492.0,,0.399949,0.391422,17.6301,,OSFC,roquette25,
1220,345778351,82.271349,11.85522,3459.0,2.42162,1.33513,,14.9725,,OSFC,roquette25,
1221,284199806,84.38660416666667,9.858336111,3707.0,2.48255,1.47505,,13.8959,,OSFC,roquette25,
1222,426186159,83.35012,10.33153,4277.38,2.39512,1.64538,,13.0299,,OSFC,roquette25,0.001624850957350557
1223,156391607,87.022739,8.591861,3930.0,2.51457,1.40494,,13.5253,,OSFC,roquette25,0.0032404262102796177
1224,454226732,79.487185,5.704909,2963.0,2.94944,0.626171,0.608937,15.7353,,OSFC,roquette25,
1225,290174621,85.46801250000001,9.671936111111112,3544.0,2.30961,1.35184,,14.4062,,OSFC,roquette25,
1226,200591866,85.43684166666667,9.218372222222222,3853.0,2.45123,1.72875,,13.237,,OSFC,roquette25,
1227,302761551,82.81462916666665,12.189927777777775,3460.0,2.56516,1.26569,,14.3877,,OSFC,roquette25,
