tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,rec_prob,tr_prob,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
180862929,158.4893192461111,2.3123746055907484,14.479771014178471,28.62579939304657,4.256512052958328e+18,280.448391619857,-5.3879189301277,0.454335,15.306,17.553,0.115,16.942,0.15,14.033,0.049,13.505,0.073,11.652,,16.1455,0.000839,16.9017,0.008664,15.2683,0.003059,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5596.0,2.34451,0.99,[0],1,28.62579939304657,2.3123746055907484,,0.039931669942540854,0.039975394679718855,,,0.0066314705124903,0.05968732187280295,,0,,0,,0
180867605,158.4893192461111,3.0590977650110784,5.070388159765846,21.90321914545911,4.256512082977701e+18,280.425179789953,-5.37735975170479,0.331021,15.945,18.129,0.115,20.813,0.15,14.753,0.046,14.0,,13.731,,16.7386,0.001417,17.392,0.011804,15.8493,0.008743,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6259.0,2.09796,1.22,[0],1,21.90321914545911,3.0590977650110784,,0.04610074736469652,0.052371244447276755,,,0.0066314705124903,0.05955050449135691,,0,,0,,0
180867609,158.4893192461111,3.8406471517344376,3.868650774127348,35.63258430375153,4.256511262684319e+18,280.448925046553,-5.39364474831292,0.386732,15.188,17.059,0.128,16.413,0.15,14.101,0.067,13.623,0.099,12.869,,15.9524,0.000848,16.6219,0.006287,15.1361,0.004424,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6361.0,2.46656,1.27,[0],1,35.63258430375153,3.8406471517344376,,0.03336830470077738,0.03276087278881525,,,0.0066314705124903,0.04994274172857216,,0,,0,,0
180860298,158.4893192461111,2.931456234648873,3.862256922877568,10.62962127181913,4.25651198423897e+18,280.418610851776,-5.3846407925398,0.455706,16.0117,16.725,0.116,17.37,0.0492,14.544,0.037,13.058,,12.372,,16.8641,0.00112,17.6132,0.029741,15.9538,0.008063,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5549.0,1.76756,0.98,[0],1,,,,0.03419531450550136,0.039440276577305554,,,0.0066314705124903,,,0,,0,,0
180867611,158.4893192461111,9.243964174345397,2.1949606989065846,9.75721598557248,4.256511258343953e+18,280.451755715693,-5.39201185476689,0.335977,15.5179,17.711,0.111,16.724,0.15,14.443,0.03,13.969,,13.415,,16.2827,0.000974,16.9514,0.006427,15.4637,0.005139,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6443.0,2.39539,1.3,[0],1,9.75721598557248,9.243964174345397,,0.04226869847857703,0.043954595927083104,,,0.0066314705124903,0.1141277668703535,,0,,0,,0
182688830,158.4893192461111,6.763056026550293,5.510312449088913,39.057404686747006,4.256511400123101e+18,280.487558220171,-5.40145213217071,0.481944,14.376,16.128,0.115,15.528,0.275,13.35,0.035,13.198,0.04,13.049,0.058,15.0477,0.000534,15.6148,0.002205,14.305,0.002007,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6809.0,2.51709,1.47,[0],1,39.057404686747006,6.763056026550293,,0.024606192187555165,0.02179659429346028,,,0.0066314705124903,0.045660170497367106,,0,,0,,0
180853528,158.4893192461111,1.0534662854939807,1.0988039064022217,67.42570644409366,4.253506705383107e+18,280.424587467881,-5.49340477391419,0.42511,15.332,16.997,0.124,16.279,0.15,14.398,0.056,13.912,,13.738,,15.9884,0.001009,16.5345,0.006634,15.2553,0.005066,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6791.0,1.79091,1.46,[0],1,67.42570644409366,1.0534662854939807,,0.03518181871450483,0.03537751256095957,,,0.0066314705124903,0.022626599503780463,,0,,0,,0
180853655,158.4893192461111,2.912513843222519,27.85281989960581,5.132552214527617,4.256512014258209e+18,280.441161996328,-5.38528717654179,0.325461,14.484,16.357,0.114,15.62,0.115,13.41,0.033,13.135,0.039,12.959,0.054,15.2117,0.000575,15.8404,0.003642,14.4219,0.002881,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6693.0,3.73895,1.42,[0],1,5.132552214527617,2.912513843222519,,0.023893218595095696,0.02139462298534136,,,0.0066314705124903,0.2654471758124617,,0,,0,,0
180853691,158.4893192461111,15.748935847829577,3.835814451347707,9.267080585337144,4.256512667112146e+18,280.477011892567,-5.33701187547741,0.342487,15.7827,18.401,0.11,20.887,0.15,14.58,0.045,13.792,,13.218,,16.6236,0.001225,17.3784,0.009246,15.7424,0.004898,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6194.0,2.35213,1.19,[0],1,9.267080585337144,15.748935847829577,,0.04473877071548888,0.049055642080752256,,,0.0066314705124903,0.11945303580025951,,0,,0,,0
180865993,158.4893192461111,1.173699912922343,1.627385565664556,49.10815406358783,4.253506056935393e+18,280.434942979746,-5.51665900064978,0.407368,16.0705,18.362,0.141,17.4499,0.0475,14.787,0.094,13.052,,12.385,,16.9325,0.001318,17.7041,0.019826,16.025,0.006426,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5500.0,1.92957,0.96,[0],1,49.10815406358783,1.173699912922343,,0.04843669422088959,0.056634437807429217,,,0.0066314705124903,0.03463228962396162,,0,,0,,0
180867587,158.4893192461111,4.04815621161996,39.22163362600659,81.50140363058638,4.2565107773075343e+18,280.459982616859,-5.44134258921458,0.472465,15.0034,15.555,0.11,16.128,0.092,13.201,,13.292,0.091,12.882,0.065,15.6516,0.001072,16.1856,0.005205,14.9239,0.008239,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6733.0,1.86594,1.44,[0],1,81.50140363058638,4.04815621161996,,0.02816634544030527,0.026888862331225397,,,0.0066314705124903,0.020871176738251812,,0,,0,,0
180867614,158.4893192461111,2.753144594262936,9.628059336953612,11.419401421899472,4.256511297044063e+18,280.455627843537,-5.38621607773449,0.343152,14.6602,16.593,0.122,16.089,0.047,13.434,0.057,13.055,0.099,12.832,0.068,15.4649,0.000681,16.1794,0.002634,14.6145,0.001769,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6292.0,3.70063,1.23,[0],1,,,,0.02713941284126078,0.024777137779635926,,,0.0066314705124903,,,0,,0,,0
180865635,158.4893192461111,3.9367920365487774,4.790711984062017,7.988369044076671,4.256510781647746e+18,280.46164372045,-5.44057717352425,0.379997,16.1179,17.979,0.145,17.357,0.0463,14.903,0.095,14.144,,14.054,,16.9143,0.001199,17.5788,0.010297,16.0319,0.005803,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6080.0,1.74478,1.14,[0],1,7.988369044076671,3.9367920365487774,,0.05049731154049022,0.059708986795611055,,,0.0066314705124903,0.09923856166749045,,0,,0,,0
182698837,158.4893192461111,1.0532690937420053,1.0980711530397,5.64008326485596,4.256606537898395e+18,280.509981939681,-5.31649088638891,0.333556,15.8988,18.584,0.113,16.453,0.15,14.87,0.049,15.48,,15.034,,16.722,0.001215,17.4708,0.017776,15.8706,0.004698,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6115.0,2.23569,1.15,[0],1,,,,0.09352700062047348,0.10515953098732159,,,0.0066314705124903,,,0,,0,,0
182704381,158.4893192461111,1.3472227300832025,2.750300223744002,61.9870628169916,4.256607263781809e+18,280.526193686898,-5.27794757978354,0.448946,15.8991,,,17.2616,0.0474,14.582,0.062,13.992,,13.929,,16.7534,0.001,17.5058,0.019595,15.8425,0.005543,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5543.0,1.88273,0.98,[0],1,61.9870628169916,1.3472227300832025,,0.0463084439253123,0.05207156462787514,,,0.0066314705124903,0.028733738120928255,,0,,0,,0
182688948,158.4893192461111,5.137809331173079,4.524971502430774,51.95511013938111,4.2566119367057065e+18,280.541339079472,-5.22225808637625,0.419261,15.1848,16.782,0.0,16.459,0.15,14.274,0.093,13.896,0.094,12.447,,15.8738,0.001192,16.4615,0.006726,15.1175,0.004593,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6801.0,2.0435,1.46,[0],1,51.95511013938111,5.137809331173079,,0.03289642602834149,0.03228108318772719,,,0.0066314705124903,0.03071743826574466,,0,,0,,0
182698743,158.4893192461111,2.5536454549947054,11.212622595603312,20.574500699154296,4.253505507179436e+18,280.523143386165,-5.51498473396648,0.415981,14.0892,16.214,0.057,15.317,0.172,12.898,0.046,12.544,0.197,12.361,0.02,14.8006,0.000426,15.4137,0.004373,14.0243,0.002119,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6838.0,3.49356,1.48,[0],1,20.574500699154296,2.5536454549947054,,0.020589657090467797,0.017789279354445846,,,0.0066314705124903,0.09694116816952487,,0,,0,,0
182688850,158.4893192461111,3.187066494863964,3.532040175949392,29.433806929264748,4.253508633915748e+18,280.539413043833,-5.43809424470015,0.306456,15.5011,18.224,0.109,16.881,0.15,14.257,0.048,13.801,0.13,13.206,,16.3798,0.001349,17.1876,0.004809,15.4777,0.003707,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5876.0,3.1616,1.06,[0],1,29.433806929264748,3.187066494863964,,0.0415069427470952,0.04302637666610294,,,0.0066314705124903,0.07723025945209033,,0,,0,,0
182693874,158.4893192461111,4.957429418779173,2.534434992109041,41.479197877943385,4.2566072981409833e+18,280.532282702043,-5.27279769342771,0.323931,14.9339,17.502,0.113,16.628,0.15,13.676,0.052,12.501,,12.077,,15.7144,0.001095,16.4012,0.006294,14.8825,0.00321,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6421.0,3.31343,1.29,[0],1,,,,0.03060638452109877,0.028932940788969335,,,0.0066314705124903,,,0,,0,,0
182703828,158.4893192461111,3.465794595946768,9.763178546908156,27.70174464049624,4.2535085308365937e+18,280.50660755893,-5.43027136144341,0.496085,15.8904,17.98,0.11,17.006,0.286,14.294,0.042,13.177,0.057,12.594,0.043,16.7216,0.00117,17.4467,0.010504,15.8309,0.005782,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5760.0,1.62766,1.03,[0],1,27.70174464049624,3.465794595946768,,0.04868521376879016,0.05463908766205583,,,0.0066314705124903,0.04179843474064205,,0,,0,,0
1767126213,158.4893192461111,2.639153368754336,57.11252760094218,4.046915165753669,4.253508840074221e+18,280.529163205913,-5.42241653641587,0.417728,15.1695,,,16.2465,0.0462,,,,,,,15.8833,0.000997,16.505,0.009606,15.112,0.004624,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6783.0,2.13599,1.46,[0],1,4.046915165753669,2.639153368754336,,0.03641147635876303,0.03564362282391206,,,0.0066314705124903,0.1760404000240114,,0,,0,,0
1772410329,158.4893192461111,2.9916360930025467,14.96658515974939,13.304101213051585,4.2566053396019415e+18,280.546426651056,-5.36443637747529,0.475853,16.0268,,,17.3745,0.0482,,,,,,,16.8747,0.001065,17.5442,0.015064,15.8953,0.021004,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5739.0,1.6381,1.03,[0],1,13.304101213051585,2.9916360930025467,,0.04798848942168539,0.05554218490239991,,,0.0066314705124903,0.068593736246126,,0,,0,,0
182698861,158.4893192461111,2.0732715309071392,17.361675612212988,8.149202234923086,4.253602981376994e+18,280.586750105447,-5.36996595263777,0.392699,15.7005,18.228,0.112,17.24,0.15,14.232,0.055,11.571,,10.905,,16.4932,0.00106,17.1923,0.011618,15.6515,0.007138,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6258.0,2.02954,1.22,[0],1,8.149202234923086,2.0732715309071392,,0.06215568786419423,0.06699771472041113,,,0.0066314705124903,0.11136475307316732,,0,,0,,0
1772411499,158.4893192461111,2.946728488245665,20.595275052376596,24.52309395674451,4.2566061298759455e+18,280.613710269479,-5.29895841171338,0.388506,14.7902,,,15.8458,0.0482,,,,,,,15.4937,0.001914,16.0014,0.006323,14.6314,0.029693,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6665.0,2.68897,1.41,[0],1,24.52309395674451,2.946728488245665,,0.02592680824888617,0.024047179185275457,,,0.0066314705124903,0.06745428790200655,,0,,0,,0
1767062656,158.4893192461111,0.9204137890440772,0.6866947994561313,6.061241174451217,4.253487498288183e+18,280.61205654116,-5.70340937976137,0.443324,15.7963,,,17.0249,0.0461,,,,,,,16.5878,0.001072,17.2574,0.006645,15.7207,0.006531,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5888.0,1.7775,1.07,[0],1,6.061241174451217,0.9204137890440772,,0.05709634091391321,0.06278641444182541,,,0.0066314705124903,0.12412353172862121,,0,,0,,0
182919053,158.4893192461111,2.9470903601363774,2.8300098810604664,10.612563885813294,4.256606125581572e+18,280.618164517907,-5.29382106327274,0.380426,15.6493,,,16.246,0.15,14.457,0.076,13.766,,13.768,,16.4182,0.001034,17.07,0.006926,15.5762,0.004423,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,6260.0,2.05769,1.22,[0],1,10.612563885813294,2.9470903601363774,,0.043196762617124615,0.0460820207297614,,,0.0066314705124903,0.09468036908250937,,0,,0,,0
184631185,158.4893192461111,1.7572848973501864,8.231176719104063,52.976631050574014,4.2536039134751447e+18,280.742938573706,-5.32976209918375,0.403642,15.7985,18.385,0.116,17.1394,0.0479,14.663,0.056,14.987,,14.633,,16.6432,0.001377,17.4041,0.023411,15.7614,0.005238,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5726.0,2.11762,1.02,[0],1,52.976631050574014,1.7572848973501864,,0.04298477556138765,0.047290652873517906,,,0.0066314705124903,0.03541103051176485,,0,,0,,0
184881222,158.4893192461111,1.0726224696038815,1.1719238154421734,27.54521344558799,4.253597110246535e+18,280.740198979451,-5.50855233588765,0.394174,15.9666,19.2,0.231,17.3608,0.0486,14.716,0.144,13.652,,13.375,,16.8359,0.001447,17.5673,0.026176,15.8755,0.006682,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5673.0,2.12309,1.01,[0],1,27.54521344558799,1.0726224696038815,,0.050534140777445224,0.05768816115858221,,,0.0066314705124903,0.05508635070293656,,0,,0,,0
184632897,158.4893192461111,7.649083658922439,3.3680611874595967,16.457674514162974,4.253605764516837e+18,280.74287327329,-5.24904709744596,0.410011,15.9316,16.643,0.0,16.89,0.15,14.774,0.081,13.498,,13.117,,16.7731,0.001015,17.5105,0.009815,15.8723,0.009619,,,,,,,,,UBC_106,158.4893192461111,Cantat-Gaudin2020,5514.0,1.98888,0.97,[0],1,16.457674514162974,7.649083658922439,,0.049312104162663094,0.055851306350603126,,,0.0066314705124903,0.07373140454034781,,0,,0,,0
174564505,234.4228815319917,1.4612836184643678,3.798062430396625,45.01753636818364,4.256795349000242e+18,279.585840351952,-4.7850939685157,0.238068,15.8219,,,17.3569,0.0479,14.546,0.062,13.759,,13.397,,16.7548,0.000897,17.5917,0.021066,15.7743,0.004688,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,5781.0,3.57116,1.04,[0],1,45.01753636818364,1.4612836184643678,,0.04644486040553735,0.051353602051576144,,,0.0066314705124903,0.06613385870964901,,0,,0,,0
174565023,234.4228815319917,1.3777417934429372,3.003084856145387,10.170346850843485,4.256796311037527e+18,279.594732336185,-4.74604350811655,0.243778,15.2715,,,16.6982,0.0462,14.045,0.047,13.659,0.071,13.507,0.062,16.1553,0.000905,16.9447,0.008944,15.2229,0.003715,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6269.0,4.15497,1.22,[0],1,10.170346850843485,1.3777417934429372,9.201021789304302e-06,0.12098017618005645,0.12041019482021222,107.54310857484573,4.42462785782649,0.0066314705124903,0.19668485644154296,0.3293162915739216,0,0.0023517676393619933,0,,0
1667481270,234.4228815319917,2.473033763294325,19.770875758580203,52.10261674078158,4.256811601124249e+18,279.577464973463,-4.5983723828266,0.359726,15.4129,,,16.455,0.0461,,,,,,,16.1091,0.000849,16.6711,0.008514,15.3139,0.005512,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6742.0,2.124,1.44,[0],1,52.10261674078158,2.473033763294325,,0.03880843286102111,0.03958372153081399,,,0.0066314705124903,0.032014063991604114,,0,,0,,0
174563264,234.4228815319917,1.3389980187753867,2.685339956746955,94.90336221711767,4.2567884083321626e+18,279.535295229182,-4.88094918671679,0.384529,14.6905,17.052,0.125,16.046,0.057,13.538,0.069,13.14,0.051,12.95,0.039,15.4834,0.00064,16.1803,0.004856,14.6396,0.002145,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6197.0,3.24696,1.19,[0],1,94.90336221711767,1.3389980187753867,,0.04058501171340173,0.03718481201345913,,,0.0066314705124903,0.03496662393321506,,0,,0,,0
1667421953,234.4228815319917,3.309190274835061,5.230870620398062,5.931509983872999,4.25678486927906e+18,279.519559863324,-4.92828092717947,0.301007,15.3535,,,16.9683,0.0464,,,,,,,16.3212,0.00095,17.1717,0.008837,15.285,0.005464,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,5795.0,3.90666,1.04,[0],1,5.931509983872999,3.309190274835061,,0.028512721647900245,0.028778367304749006,,,0.0066314705124903,0.27940305011840816,,0,,0,,0
1667449419,234.4228815319917,2.7271682841248337,39.69321276470965,79.39887227814064,4.2567962079937807e+18,279.584399898145,-4.75595172421392,0.273495,15.5728,,,16.834,0.0463,,,,,,,16.3773,0.000983,17.0416,0.004725,15.469,0.009858,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6769.0,2.91089,1.45,[0],1,79.39887227814064,2.7271682841248337,7.345281853869089e-05,0.044209439368330467,0.04645758450807613,154.94878920749986,0.5667586794225663,0.0066314705124903,0.03305524556810875,0.7050874206591686,0,0.02149303985573774,0,,0
175195979,234.4228815319917,2.7380851618897606,7.178773697073976,22.01292667842994,4.2567909853131095e+18,279.690624245696,-4.85098948566869,0.266255,14.4803,17.567,0.186,16.096,0.15,13.315,0.038,12.85,0.053,12.076,,15.2852,0.000578,16.0058,0.004991,14.441,0.002489,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6229.0,4.9971,1.2,[0],1,22.01292667842994,2.7380851618897606,,0.02431855743867678,0.021767143108159474,,,0.0066314705124903,0.1421518723332532,,0,,0,,0
175195146,234.4228815319917,1.599858894086062,5.512545565253356,43.14291599884469,4.256795177201403e+18,279.65484516297,-4.78609070568751,0.353363,13.9377,16.031,0.047,15.18,0.138,12.828,0.035,12.579,0.048,12.418,0.057,14.6637,0.000352,15.2861,0.002772,13.8735,0.001954,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6558.0,4.45022,1.36,[0],1,43.14291599884469,1.599858894086062,,0.026306992000670104,0.022475811580871464,,,0.0066314705124903,0.07753104994622041,,0,,0,,0
175196525,234.4228815319917,2.653458063604982,2.249852054148396,32.71585347920788,4.2567902293987656e+18,279.696119509328,-4.88780440434341,0.390812,15.9179,17.399,0.155,17.1594,0.0466,14.788,0.107,13.785,,13.465,,16.7156,0.001358,17.3364,0.014071,15.7874,0.006352,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,5874.0,1.89911,1.06,[0],1,32.71585347920788,2.653458063604982,,0.03754834435311693,0.04239774106112907,,,0.0066314705124903,0.04323374065888202,,0,,0,,0
175196659,234.4228815319917,3.0986526874177622,2.8719132653531867,37.812312445176055,4.256790190700181e+18,279.692431151597,-4.89648451848162,0.373667,15.4773,,,16.6184,0.0462,13.998,0.049,13.006,0.04,12.403,0.034,16.2257,0.001112,16.8355,0.010728,15.3835,0.002081,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6142.0,2.18981,1.16,[0],1,,,,0.040796368704290716,0.042102813067324704,,,0.0066314705124903,,,0,,0,,0
174564868,234.4228815319917,1.2103279477987712,1.8249301338582973,16.15467343685789,4.256796238014649e+18,279.604512361828,-4.75770117821924,0.430847,15.5747,,,16.7814,0.0459,14.379,0.032,12.482,,12.104,,16.3554,0.000854,17.0163,0.003368,15.5005,0.003878,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,5706.0,1.97698,1.02,[0],1,,,,0.040761030956695886,0.042849573616035745,,,0.0066314705124903,,,0,,0,,0
1667455847,234.4228815319917,1.0449162162449068,1.0673975719977888,6.586686982318752,4.256798166498944e+18,279.618252911868,-4.697213706296,0.313522,15.0589,,,16.1708,0.0464,,,,,,,15.7918,0.000803,16.3792,0.006215,14.9543,0.012335,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6466.0,2.98979,1.32,[0],1,6.586686982318752,1.0449162162449068,1.0221573283946037e-05,0.029553864753222983,0.02844365507500935,77.13480822564438,6.831962733434522,0.0066314705124903,0.18416969763214705,0.6388748952942044,0,0.01144959136460659,0,,0
175195641,234.4228815319917,1.0878780053541064,1.2329704379231343,8.558011598157304,4.256791809946935e+18,279.666129407168,-4.82606709432257,0.336151,14.521,16.88,0.097,15.684,0.103,13.41,0.053,13.099,0.055,12.949,0.058,15.282,0.000572,15.9391,0.002797,14.4603,0.00217,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6335.0,3.76337,1.25,[0],1,8.558011598157304,1.0878780053541064,,0.0235077848297662,0.021131411002879682,,,0.0066314705124903,0.19826154413744881,,0,,0,,0
175195435,234.4228815319917,1.6357012069443932,6.051208068620582,56.550231312732414,4.25679194738588e+18,279.689635247463,-4.80944312978567,0.317384,15.7868,18.401,0.14,16.676,0.15,14.582,0.096,13.483,,13.005,,16.5761,0.000885,17.2408,0.006725,15.7061,0.003859,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6304.0,2.30033,1.24,[0],1,56.550231312732414,1.6357012069443932,,0.04381040888692131,0.04807940706432416,,,0.0066314705124903,0.034506968578499726,,0,,0,,0
175196086,234.4228815319917,3.307223021133534,14.789261883973507,15.658681055607254,4.2567909165543214e+18,279.694120912268,-4.85785392073583,0.37612,15.7928,18.421,0.12,16.852,0.15,14.47,0.068,12.823,,12.502,,16.5789,0.001151,17.2162,0.008195,15.6882,0.006547,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6282.0,1.97944,1.23,[0],1,15.658681055607254,3.307223021133534,,0.042637727164117685,0.046852036929210694,,,0.0066314705124903,0.07008375079654412,,0,,0,,0
175102560,234.4228815319917,2.11703730031204,19.15182533846784,10.948305121084854,4.256793523595225e+18,279.741461616509,-4.78002461498268,0.353166,14.7634,17.145,0.13,15.992,0.15,13.673,0.077,13.184,0.257,11.188,,15.4312,0.00063,15.9843,0.003886,14.6858,0.002981,,,,,,,,,UBC_107,234.4228815319917,Cantat-Gaudin2020,6637.0,2.79857,1.39,[0],1,10.948305121084854,2.11703730031204,,0.02856246968356531,0.02640273466742062,,,0.0066314705124903,0.12075731920264342,,0,,0,,0
