tic,age,prad,pmass,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
38864927,331.1311214825908,2.6448432486472138,12.790079313619572,11.190344448255424,5.978368908711047e+18,255.437083706147,-33.7690922163019,0.468006,15.9896,18.355,0.089,17.0677,0.0463,14.821,0.08,14.502,0.107,14.274,0.091,16.7065,0.000806,17.2439,0.012739,15.8551,0.004296,13.698,0.048,14.111,0.117,11.655,,8.399,,Theia4164,331.1311214825908,Kounkel2020,5842.0,1.3958,1.05,[22],1,,,,,,,,,0,,0,,0,,0
220201479,117.48975549395304,2.1312880263262484,4.807079036428982,10.78537973599752,3.326058034492136e+18,99.3482685837816,7.96835019153521,0.726351,14.5155,16.019,0.075,15.248,0.16,13.715,0.027,13.408,0.023,13.286,0.044,15.0787,0.000679,15.5399,0.004065,14.4562,0.001356,13.19,0.024,13.239,0.033,11.393,,8.735,,Theia2615,117.48975549395304,Kounkel2020,5989.0,1.39807,1.1,[15],1,,,,,,,,,0,,0,,0,,0
147427968,194.98445997580416,2.6454608687419774,12.79326485267901,13.672058698068732,2.949444618736511e+18,104.91967628895,-13.6717026809625,0.70891,13.7042,14.976,0.0,14.392,0.114,12.94,0.022,12.757,0.028,12.644,0.029,14.1663,0.000302,14.5255,0.001885,13.6328,0.001331,12.549,0.026,12.586,0.027,12.234,0.312,8.897,,Theia3278,194.98445997580416,Kounkel2020,6760.0,1.75368,1.45,[4],1,,,,,,,,,0,,0,,0,,0
138899298,10.0,2.5128746877222525,10.917824103807472,21.781603607830814,3.223894953089967e+18,82.82962500000001,2.699055555555556,2.34926,14.2845,17.595,-0.148,16.379,0.24,12.825,0.028,12.112,0.026,11.908,0.028,15.2764,0.002233,16.3782,0.011348,14.2262,0.006224,11.771,0.023,11.69,0.022,12.404,0.412,9.019,,OSFC,10.0,roquette25,3834.0,1.11084,0.59,"[1, 12]",2,21.781603607830814,2.5128746877222525,0.0004282277649686295,0.006769866144993135,0.006359501907052936,205.21177432983575,2.754618120882023,0.07890171856522887,0,1.5532069734964897,0,2.1965663670912043,0,,0
299995744,162.1810097358933,1.5210220116110913,4.470699535046983,2.877239012031576,4.3210638652135854e+18,289.738862878145,15.7916656921745,0.505003,15.2156,17.684,0.067,16.037,1.133,13.97,0.032,13.584,0.038,13.417,0.043,16.0249,0.000563,16.7166,0.006918,15.1443,0.004493,,,,,,,,,Theia3015,162.1810097358933,Kounkel2020,5800.0,2.07305,1.04,[9],1,2.877239012031576,1.5210220116110913,4.5049255952778844e-05,0.010276168079262793,0.010852356672694016,140.11452507744696,10.426662461669268,0.8918273332490264,0,0.2307608914051627,0,,0,,0
220136825,4265.795188015934,2.280035538417684,6.277839359649259,39.89447845794114,3.326778794425991e+18,98.9771753159675,9.39819831641995,0.279575,16.8256,19.274,0.097,17.9666,0.0466,15.621,0.075,15.35,0.095,15.229,0.168,17.5739,0.00154,18.2081,0.015045,16.7562,0.006285,14.908,0.036,15.023,0.089,11.4,0.341,8.292,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,6150.0,1.43071,1.17,[15],1,,,,,,,,,0,,0,,0,,0
326075373,194.98445997580416,1.244563017201537,2.0272694507520344,59.8617599698668,5.972520979960767e+18,261.401538450697,-38.8214672145757,0.585602,15.4004,18.445,0.103,16.472,1.133,14.342,0.038,13.923,0.054,13.764,0.066,16.1283,0.001039,16.7522,0.010713,15.3416,0.004705,,,,,,,,,Theia3280,194.98445997580416,Kounkel2020,5827.0,1.48504,1.05,[23],1,,,,,,,,,0,,0,,0,,0
187455619,457.0881896148752,1.4299975419826452,3.4816558957306967,95.08395815166452,3.047530569278849e+18,110.452441507922,-10.1043997785613,0.441555,16.6652,17.788,0.131,17.3983,0.046,15.826,0.071,15.28,0.078,15.358,0.17,17.1944,0.00087,17.5997,0.007228,16.5821,0.003958,,,,,,,,,Theia4777,457.0881896148752,Kounkel2020,5587.0,0.817762,0.99,[2],1,,,,,,,,,0,,0,,0,,0
434289510,338.8441561392021,1.3067679585809069,2.44310322559123,9.480359058862112,3.344081499673785e+18,93.3501584437911,12.8410393919997,0.357567,16.2851,17.779,0.079,17.1915,0.046,15.287,0.047,14.92,0.067,14.858,0.12,16.912,0.001273,17.4333,0.007821,16.2232,0.005119,14.612,0.034,15.008,0.091,12.268,,8.431,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,5818.0,1.34207,1.05,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
1631067866,194.98445997580416,2.947305796173469,22.344313539456497,7.967692229094869,4.0906516817697833e+18,275.202760718281,-21.7668846011266,0.441112,15.8989,,,17.3264,0.048,,,,,,,16.7836,0.001604,17.498,0.021964,15.7763,0.008555,,,,,,,,,Theia3279,194.98445997580416,Kounkel2020,5863.0,1.95523,1.06,[8],1,,,,,,,,,0,,0,,0,,0
361443138,1174.8975549395304,1.1438913958534476,1.480047466273175,2.377121265420973,1.827406849595694e+18,296.389376704523,21.1430916471922,0.375058,15.3316,17.134,0.061,16.774,0.15,13.727,,13.51,0.062,13.088,,16.2487,0.000597,17.0997,0.005986,15.3025,0.003089,,,,,,,,,LP_321,1174.8975549395304,Cantat-Gaudin2020,6821.0,2.92447,1.47,[10],1,,,,,,,,,0,,0,,0,,0
156572026,1862.0871366628653,2.3990158169415143,8.944234285362386,88.81759819274663,3.341815852885528e+18,90.7503373937919,10.3896046626425,0.0663033,16.284,17.386,0.208,16.669,1.133,15.411,0.053,15.064,0.09,14.9,0.118,16.8307,0.001191,17.2675,0.012342,16.2165,0.005659,,,,,,,,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,5991.0,1.65685,1.1,[28],1,,,,,,,,,0,,0,,0,,0
180853616,524.8074602497734,2.388409735771367,7.6018513609571485,29.130117519426136,4.256509441618081e+18,280.405311298334,-5.45812861087199,0.397256,14.8848,,,15.707,0.15,13.827,0.129,13.556,0.187,12.608,,15.5417,0.000765,16.0927,0.005448,14.8126,0.002665,,,,,,,,,Theia5056,524.8074602497734,Kounkel2020,6795.0,2.34065,1.46,[20],1,,,,,,,,,0,,0,,0,,0
395873880,275.4228703338164,1.6391531590437816,6.1053998179275135,4.57397254119473,4.314153297249727e+18,287.482694058672,13.5767446012768,0.446749,14.4065,16.439,0.064,15.76,0.014,13.151,0.037,12.707,0.053,12.505,0.057,15.1617,0.00028,15.7933,0.006204,14.3286,0.002225,,,,,,,,,Theia3834,275.4228703338164,Kounkel2020,5864.0,3.11017,1.06,[9],1,,,,,,,,,0,,0,,0,,0
114708739,12.02264434617413,2.6843689135342985,11.027295849204132,4.983365007429015,4.097616026965538e+18,274.735073833946,-16.477735482887,0.835495,14.9651,16.338,0.049,15.936,0.15,14.083,0.034,13.391,0.048,12.522,,15.5186,0.000679,15.9717,0.005626,14.9073,0.002755,,,,,,,,,Theia1694,12.02264434617413,Kounkel2020,6014.0,0.979585,1.11,[33],1,,,,,,,,,0,,0,,0,,0
281718932,117.48975549395304,1.45086525495051,3.6900875986067594,8.91857368044214,3.1018591954570107e+18,102.609893789782,-5.85826077962351,0.552073,15.2711,16.261,0.031,16.02,0.059,14.586,0.048,14.183,0.07,14.192,0.092,15.7899,0.000737,16.2097,0.003653,15.2139,0.002785,14.1,0.035,14.109,0.049,11.928,,8.511,,Theia2609,117.48975549395304,Kounkel2020,5732.0,1.23024,1.02,[27],1,,,,,,,,,0,,0,,0,,0
180754929,223.8721138568337,2.149829120926559,5.664714589898899,92.32007492954472,4.268897570427917e+18,287.509393066843,3.03912662861126,0.575863,15.3559,17.26,0.068,16.532,1.133,14.293,0.028,13.884,0.03,13.817,0.055,16.0694,0.001137,16.6747,0.011666,15.2924,0.002538,,,,,,,,,Theia3484,223.8721138568337,Kounkel2020,6033.0,1.47789,1.12,[21],1,,,,,,,,,0,,0,,0,,0
244397306,38.904514499428046,1.6142602698527937,5.723796745847068,84.02064662722987,4.0948681369354086e+18,274.177689040239,-18.6790731699375,0.456927,15.1305,15.122,0.062,15.95,0.195,14.245,0.035,13.895,0.035,13.731,0.045,15.6746,0.000618,16.0676,0.007584,15.0214,0.003452,,,,,,,,,Theia1908,38.904514499428046,Kounkel2020,6063.0,1.59333,1.13,[33],1,,,,,,,,,0,,0,,0,,0
231189987,72.44359600749905,3.008966656784264,24.6110155952354,53.34206431919122,3.3507496940998385e+18,100.862257551864,9.96113427490912,2.05134,13.1013,14.49,0.048,13.724,0.114,12.283,0.023,11.881,0.024,11.798,0.023,13.6104,0.003049,14.0141,0.011011,13.0349,0.007591,11.767,0.023,11.754,0.022,11.245,0.198,7.804,,Theia189,72.44359600749905,Kounkel2020,5461.0,0.937948,0.954,[15],1,,,,,,,,,0,,0,,0,,0
120611902,34.673685045253166,2.340937506013525,8.062001655003087,28.536332837311903,3.1003622747942257e+18,102.161395389885,-5.99403569731913,2.35714,16.6106,,,19.0588,0.056,15.032,0.047,14.361,0.033,14.181,0.064,17.8866,0.002181,19.2325,0.034885,16.6703,0.008394,,,,,,,,,Theia118,34.673685045253166,Kounkel2020,3399.0,0.437252,0.432807,[27],1,,,,,,,,,0,,0,,0,,0
119629182,102.32929922807536,3.085327728196159,25.94774414503788,4.921268398923809,3.098567154563268e+18,100.819783335457,-9.01376925162807,0.369788,16.2652,17.048,0.077,16.679,1.133,15.322,0.067,14.932,0.099,14.815,0.128,16.8713,0.001185,17.3692,0.009407,16.2005,0.006061,14.353,0.031,14.519,0.058,11.941,,8.988,,Theia2481,102.32929922807536,Kounkel2020,5894.0,1.27957,1.07,[27],1,,,,,,,,,0,,0,,0,,0
151635405,107.15193052376048,2.42314372476158,9.334493607017064,31.53887639557069,4.203119356044193e+18,282.7747595624,-9.74536732358755,0.747157,14.6984,15.21,0.112,15.702,0.206,13.708,0.036,13.351,0.038,13.146,0.042,15.3557,0.000664,15.9062,0.007529,14.6285,0.002671,13.027,0.024,13.298,0.033,12.336,,8.673,,Theia291,107.15193052376048,Kounkel2020,5246.0,1.52901,0.9,[19],1,,,,,,,,,0,,0,,0,,0
229343599,32.35936569296281,1.0348503105019613,1.0313681391399414,35.831947596361104,3.3264116992787087e+18,98.2288855129252,8.94825027267934,0.975992,16.11,,,16.73,0.06,15.16,0.054,14.605,0.05,14.612,0.09,16.8023,0.001354,17.4222,0.016024,16.0657,0.004475,14.401,0.039,14.504,0.069,12.226,,8.663,,Theia1838,32.35936569296281,Kounkel2020,4974.0,0.672953,0.82,[15],1,,,,,,,,,0,,0,,0,,0
394952993,83.17637711026708,1.2263690765844173,1.9175266438487129,4.853252484636919,4.3139417099561887e+18,287.117911011936,12.6184439377535,0.320169,14.5934,17.309,0.064,15.919,0.366,13.44,0.026,13.015,0.023,12.797,0.029,15.4033,0.000625,16.1374,0.004155,14.5531,0.001664,12.89,0.041,13.076,0.053,12.537,,9.072,,Theia2280,83.17637711026708,Kounkel2020,6810.0,4.05175,1.47,[9],1,,,,,,,,,0,,0,,0,,0
388850835,10.0,3.2315263585024376,28.06338216808928,8.650372075445155,3.017161547021752e+18,83.5831,-6.14853,2.59437,15.0275,19.77,0.163,17.5159,0.0475,13.421,0.027,12.788,0.032,12.522,0.019,16.2936,0.001257,17.7101,0.01317,15.0925,0.003157,12.433,0.023,12.247,0.024,11.292,0.199,8.593,0.364,OSFC,10.0,roquette25,3370.0,0.685015,0.652786,[0],1,,,,,,,,,0,,0,,0,,0
144553599,1047.1285480508986,2.840713624923106,18.85522302070116,27.40319228377105,4.093613731611813e+18,277.55846919755,-18.0335963152076,0.633689,15.874,17.78,0.116,16.643,1.133,14.699,0.041,14.304,0.069,14.249,0.083,16.5975,0.001187,17.1639,0.021891,15.7599,0.018798,,,,,,,,,Theia6454,1047.1285480508986,Kounkel2020,5523.0,1.13761,0.97,[33],1,,,,,,,,,0,,0,,0,,0
177522762,23.442288153199225,2.408569502753714,8.472760289509957,32.316935372191175,3.048189039307068e+18,107.040504012562,-9.47282933610652,0.408507,15.64,17.041,0.113,16.251,1.133,14.77,0.027,14.451,0.051,14.591,0.114,16.2062,0.000806,16.6706,0.004604,15.5794,0.002854,14.35,0.038,14.393,0.052,12.497,,8.974,,Theia1774,23.442288153199225,Kounkel2020,6241.0,1.42754,1.21,[2],1,,,,,,,,,0,,0,,0,,0
307507604,165.9586907437563,2.449547788281924,8.913682658453988,14.242468629080475,4.2655863224448113e+18,285.667707826233,-0.410243271657832,0.476235,15.2399,16.553,0.12,16.19,0.355,14.209,0.047,13.908,0.089,13.609,0.07,15.8964,0.000807,16.4114,0.004087,15.1426,0.001853,,,,,,,,,Theia3022,165.9586907437563,Kounkel2020,5937.0,1.7296,1.08,[31],1,,,,,,,,,0,,0,,0,,0
427379622,10.0,1.597707058056974,5.481563959284112,2.488332410391738,3.2175559936788255e+18,83.86616666666664,-1.458,2.39348,15.2318,19.972,0.162,,,13.477,0.026,12.716,0.031,12.397,0.023,16.447,0.002512,18.0512,0.015472,15.1997,0.009325,12.048,0.025,11.639,0.023,10.57,0.094,8.916,,OSFC,10.0,roquette25,3402.0,1.00538,0.4,[1],1,,,,,,,,,0,,0,,0,,0
37045937,741.3102413009162,2.01639446349125,4.101787537727881,15.911521135119232,6.026502156163057e+18,254.697194940831,-33.0287460338036,2.43829,16.0798,20.213,0.167,17.8157,0.0484,14.778,0.049,14.074,0.039,13.878,0.052,17.1085,0.00102,18.0698,0.021169,16.0941,0.006957,13.991,0.105,14.524,0.176,11.864,,8.396,,Theia647,741.3102413009162,Kounkel2020,3792.0,0.470659,0.468323,[22],1,,,,,,,,,0,,0,,0,,0
343069598,173.78008287493762,1.7458666940372205,8.00103840099109,25.61291561254828,4.320296371772142e+18,288.708178170559,14.396183717647,1.59288,15.2235,18.167,0.181,16.368,0.104,13.916,0.071,13.296,0.075,13.04,0.075,16.0672,0.001044,16.8388,0.005207,15.1711,0.003649,12.377,0.038,12.698,0.03,11.329,,8.457,,Theia952,173.78008287493762,Kounkel2020,4775.0,0.794645,0.77,[9],1,,,,,,,,,0,,0,,0,,0
432988426,263.02679918953817,2.3983117306656667,8.933060622947034,30.40030384511399,4.10481411733987e+18,278.229829977497,-13.0982111213,0.928995,15.209,17.764,0.115,15.757,1.133,14.175,0.05,13.799,0.059,13.685,0.063,15.8818,0.00125,16.4455,0.007055,15.1442,0.00283,,,,,,,,,Theia984,263.02679918953817,Kounkel2020,5785.0,0.953724,1.04,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
220201926,32.35936569296281,1.6701734303347529,6.611463171860307,5.475807106609108,3.3260856253619374e+18,99.4272262155111,8.14474521953506,0.50259,14.9851,16.215,0.036,15.724,0.138,14.222,0.029,13.94,0.033,13.898,0.06,15.4806,0.000942,15.8695,0.005914,14.9182,0.003134,13.863,0.027,13.835,0.038,11.961,,8.555,,Theia1838,32.35936569296281,Kounkel2020,6300.0,1.43349,1.24,[15],1,,,,,,,,,0,,0,,0,,0
34137575,1513.561248436207,3.432837111641529,46.48147096979467,43.13861261752633,3.0006396324667694e+18,94.3721474736838,-12.3561074326778,1.53307,14.1028,15.986,0.07,14.888,0.046,13.233,0.027,12.799,0.022,12.723,0.03,14.6973,0.000453,15.1988,0.002101,14.0513,0.001917,12.647,0.025,12.653,0.025,12.184,0.387,8.896,,Theia1585,1513.561248436207,Kounkel2020,5550.0,0.883307,0.98,[26],1,,,,,,,,,0,,0,,0,,0
18964535,1023.2929922807537,1.580781198746795,5.243043830683953,8.22145444497002,4.470287659170037e+18,273.202072959406,4.12833766693325,0.688919,14.0553,16.133,0.045,14.77,0.092,13.325,0.028,13.004,0.03,12.935,0.031,14.5843,0.000967,15.0146,0.003273,13.9986,0.003019,12.275,0.025,12.158,0.024,11.159,0.164,8.489,,Theia6402,1023.2929922807537,Kounkel2020,5768.0,1.75767,1.03,[30],1,,,,,,,,,0,,0,,0,,0
11199010,10.0,2.541978168050183,9.354388139663936,12.8477564030772,3.217734252001112e+18,84.52801454,-0.72182107,1.24941,15.6198,17.561,-0.168,16.498,1.133,14.478,0.04,13.927,0.043,13.82,0.052,16.3743,0.000758,17.0737,0.006273,15.5678,0.002001,13.646,0.047,13.75,0.064,11.605,,8.249,0.383,OSFC,10.0,roquette25,4582.0,0.758683,0.72,[1],1,,,,,,,,,0,,0,,0,,0
716861289,263.02679918953817,1.4363471537012076,3.54398899581327,13.382299081215214,3.34678850160085e+18,89.1294499170855,13.9206519302524,0.425406,15.1865,,,15.89,0.0459,,,,,,,15.6986,0.000709,16.0993,0.005435,15.1172,0.003519,,,,,,,,,Theia3749,263.02679918953817,Kounkel2020,5976.0,1.58503,1.1,[16],1,,,,,,,,,0,,0,,0,,0
31826295,354.81338923357606,2.2966811122954143,6.838576298047845,90.63058760846248,4.254010109912074e+18,283.043855085357,-6.01311378316151,0.394263,15.8449,,,16.9218,0.0473,14.613,0.125,11.105,,10.725,,16.561,0.001039,17.1558,0.022198,15.7679,0.008944,,,,,,,,,Theia4307,354.81338923357606,Kounkel2020,5656.0,1.78173,1.0,[19],1,,,,,,,,,0,,0,,0,,0
116462565,66.06934480075964,2.22646264830834,6.539924431764741,35.671275712852804,4.09398931790558e+18,273.070527195402,-20.8719478819047,3.31431,15.9847,19.601,0.169,18.4611,0.0573,14.284,0.055,13.574,0.085,13.25,0.068,17.2635,0.001918,18.6374,0.036899,16.047,0.008644,,,,,,,,,Theia56,66.06934480075964,Kounkel2020,3384.0,0.465793,0.463255,[11],1,,,,,,,,,0,,0,,0,,0
432890394,309.0295432513592,2.22154445632864,5.8117854119569365,80.77111562122214,4.10496186421253e+18,278.033022143648,-12.890395922651,0.385425,15.674,,,16.7425,0.0468,14.496,0.06,14.191,0.069,14.087,0.116,16.3858,0.00094,16.928,0.017503,15.5484,0.006803,,,,,,,,,Theia4013,309.0295432513592,Kounkel2020,6174.0,1.84519,1.18,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
80276021,1778.2794100389228,1.1128619032046652,1.338586308695365,1.4193231793668075,2.928798126833337e+18,105.285371622899,-21.9745658756777,0.518174,16.5873,18.304,0.065,17.5361,0.0459,15.665,0.054,15.217,0.061,15.049,0.14,17.2315,0.000587,17.7915,0.004893,16.5239,0.002852,14.844,0.031,15.066,0.063,12.868,,9.044,,Theia7463,1778.2794100389228,Kounkel2020,4846.0,0.946483,0.79,[14],1,,,,,,,,,0,,0,,0,,0
115701460,426.5795188015934,1.2106082504908815,1.8265155053882356,20.14239221736745,4.066669344540473e+18,273.00295311876,-22.6199924146145,1.10429,15.5926,,,16.558,1.133,14.363,0.05,13.706,0.047,13.543,0.053,16.3506,0.002016,17.0203,0.009585,15.4939,0.007844,,,,,,,,,Theia1038,426.5795188015934,Kounkel2020,4462.0,0.882631,0.7,[11],1,,,,,,,,,0,,0,,0,,0
177277929,1659.5869074375632,2.790151323331454,16.066526380244834,10.776308744157255,3.046141031403408e+18,106.672670287689,-11.8036516570316,0.298738,16.5836,18.554,0.133,17.5175,0.0464,15.626,0.075,15.212,0.096,14.733,0.131,17.2252,0.001346,17.753,0.014602,16.5133,0.006032,15.044,0.036,15.446,0.105,12.579,,9.047,,Berkeley_76,1659.5869074375632,Cantat-Gaudin2020,6122.0,1.36248,1.16,[2],1,,,,,,,,,0,,0,,0,,0
125413781,114.8153621496884,2.367624788640824,7.678944806159014,51.79073213691917,3.051566635946614e+18,105.663079752555,-8.27241091932066,0.81178,15.8672,17.754,0.112,16.8632,0.0473,14.825,0.027,14.347,0.056,14.192,0.081,16.5399,0.000882,17.1059,0.024667,15.797,0.004519,14.114,0.03,14.394,0.058,12.48,,9.138,,Theia294,114.8153621496884,Kounkel2020,5227.0,0.849308,0.89,[2],1,,,,,,,,,0,,0,,0,,0
47359539,38.01893963205613,0.8571190149408119,0.5403266059934753,8.405603580151825,4.256951960687583e+18,280.216205517662,-4.04306508976774,0.501703,15.5564,17.761,0.079,17.13,0.15,14.19,0.07,11.472,,10.68,,16.4798,0.000862,17.3395,0.01413,15.5403,0.011138,,,,,,,,,Theia1899,38.01893963205613,Kounkel2020,6114.0,2.07803,1.15,[20],1,,,,,,,,,0,,0,,0,,0
123884348,165.9586907437563,1.234916159347126,1.9684453945957088,4.920076187269542,3.101023669697737e+18,103.494412501367,-6.28799970656894,1.32184,14.4625,15.708,0.014,15.136,0.252,13.703,0.03,13.263,0.029,13.215,0.043,15.0009,0.001978,15.4382,0.007027,14.4001,0.005605,13.183,0.029,13.255,0.035,12.579,,8.87,,Theia194,165.9586907437563,Kounkel2020,5412.0,0.809965,0.94,[27],1,,,,,,,,,0,,0,,0,,0
178160579,93.32543007969906,2.6413084555188835,13.58667548654699,59.67100714637564,3.047940657059507e+18,108.02174998432,-9.85282334269931,0.549579,15.513,16.961,0.116,16.134,0.138,14.572,0.038,14.176,0.049,13.894,0.066,16.1571,0.000816,16.682,0.008098,15.4375,0.003483,13.692,0.027,13.7,0.038,12.256,0.373,8.729,,Theia2363,93.32543007969906,Kounkel2020,5709.0,1.32865,1.02,[2],1,,,,,,,,,0,,0,,0,,0
173211078,87.09635899560814,2.3834251420667534,8.699614277813602,84.7485252096511,4.094942289563789e+18,271.899624371279,-20.2218165401067,0.959963,14.2616,16.867,0.119,15.649,0.15,13.261,0.058,10.787,,9.649,,14.913,0.000472,15.4715,0.002133,14.2107,0.004052,,,,,,,,,Theia2327,87.09635899560814,Kounkel2020,5532.0,1.41122,0.97,[11],1,,,,,,,,,0,,0,,0,,0
244102326,575.4399373371566,2.034990818292941,3.58951895013198,20.41490109707941,4.094783444519173e+18,274.02314545765,-19.0250272646858,0.38585,14.9044,17.212,0.108,15.796,0.08,13.94,0.02,13.104,0.022,12.499,0.02,15.4724,0.000721,15.9236,0.004795,14.8291,0.003862,,,,,,,,,Theia5244,575.4399373371566,Kounkel2020,6225.0,2.12826,1.2,[33],1,,,,,,,,,0,,0,,0,,0
138266349,28.84031503126605,2.0100137064890435,4.030236751902386,42.05861021964768,4.0930920864619535e+18,276.762929574129,-19.1372879752896,0.599013,16.0627,19.052,0.103,17.274,0.05,14.9,0.041,14.343,0.028,14.171,0.065,16.8384,0.001229,17.4729,0.036278,15.9391,0.006989,,,,,,,,,Theia1816,28.84031503126605,Kounkel2020,4759.0,1.29456,0.77,[33],1,,,,,,,,,0,,0,,0,,0
433859559,151.3561248436207,1.0424968733077455,1.0586453870324322,55.71565812976162,4.103633477997486e+18,279.371182328372,-14.8452687497475,0.582579,13.9183,15.581,0.046,14.805,0.103,12.982,0.023,12.627,0.027,12.513,0.027,14.5117,0.00039,14.9765,0.009296,13.8328,0.005901,,,,,,,,,Theia2899,151.3561248436207,Kounkel2020,5797.0,2.41276,1.04,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
464048191,1905.4607179632444,1.7756022760249812,2.3265480336083915,32.19456774318209,5.960428654157295e+18,261.814900065511,-39.5063977843138,0.347,15.7007,,,17.0459,0.0471,14.461,0.061,14.006,0.075,13.788,0.07,16.5467,0.001054,17.3062,0.018004,15.6584,0.003688,,,,,,,,,LP_866,1905.4607179632444,Cantat-Gaudin2020,6354.0,2.43396,1.26,[23],1,,,,,,,,,0,,0,,0,,0
397996404,21.87761623949552,2.2440537405650987,6.113378604134552,59.80592497919591,4.4710226826897096e+18,271.085149826694,4.05723299803043,1.76178,16.0643,,,,,14.371,0.028,13.646,0.033,13.393,0.045,17.4088,0.002312,19.109,0.048949,16.1549,0.006982,13.235,0.025,13.155,0.03,12.52,,8.806,,Theia73,21.87761623949552,Kounkel2020,3205.0,0.679934,0.649126,[30],1,,,,,,,,,0,,0,,0,,0
176917346,93.32543007969906,1.4814877980614671,4.01514725684369,37.1365805737211,4.096687901801477e+18,276.758263176048,-17.3659998052151,1.24848,12.5875,13.963,0.023,13.327,0.103,11.963,,11.537,0.038,11.417,0.032,13.085,0.000543,13.4784,0.001949,12.5177,0.001752,10.886,0.026,11.012,0.03,10.935,0.173,8.577,0.403,Theia351,93.32543007969906,Kounkel2020,6644.0,1.78335,1.4,[33],1,,,,,,,,,0,,0,,0,,0
302538310,10.0,1.1451343400016016,1.485961714686286,18.05586448247395,3.3410434846231634e+18,82.46275902,12.48492869,2.37065,14.7358,19.163,0.162,16.426,0.297,13.026,0.022,12.262,0.023,12.012,0.022,15.9051,0.001035,17.1356,0.017117,14.7883,0.002314,11.866,0.023,11.851,0.023,11.201,,8.458,,OSFC,10.0,roquette25,4428.0,1.11608,0.693,[24],1,18.05586448247395,1.1451343400016016,8.809644910453125e-05,0.00826106380610153,0.008149442605882396,180.21665905927605,1.6615100334364887,0.9947553843597678,0,0.2627607569202078,0,,0,,0
264744173,10.0,2.361035033894452,7.049988877701833,44.481431443810855,3.223976351309873e+18,82.49344911,3.157478725,2.78915,15.8697,20.267,0.163,,,14.027,0.032,13.435,0.029,13.209,0.034,17.272,0.002,19.0549,0.044089,15.9706,0.00634,13.066,0.024,12.882,0.029,11.934,,8.86,,OSFC,10.0,roquette25,3143.0,0.531428,0.528244,[12],1,,,,,,,,,0,,0,,0,,0
42308351,169.8243652461746,2.1442536337482654,5.605146117242059,59.65970174409976,5.978219065973243e+18,256.6713113679,-33.9790284122994,0.538731,16.0979,18.839,0.058,17.437,0.0466,14.774,0.045,14.274,0.055,14.237,0.078,16.9376,0.000659,17.6611,0.013809,16.0129,0.004634,,,,,,,,,Theia3068,169.8243652461746,Kounkel2020,4994.0,1.49945,0.83,[22],1,,,,,,,,,0,,0,,0,,0
432981044,81.28305161640996,2.9541692204599608,22.58719765869353,55.05935622602868,4.105001652794074e+18,278.283411100904,-12.5016033427061,0.534822,15.8153,18.252,0.112,16.9608,0.0464,14.736,0.041,14.34,0.044,14.275,0.1,16.5659,0.000821,17.1916,0.011492,15.7353,0.007162,,,,,,,,,Theia590,81.28305161640996,Kounkel2020,5681.0,1.3978,1.01,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
186030325,2754.2287033381635,3.1191425844568954,29.16834151889043,23.928947115473143,4.102877666834211e+18,278.088779960474,-16.2529476106673,0.486603,14.5032,16.679,0.11,15.122,0.092,13.604,0.022,13.189,0.021,13.062,0.032,15.077,0.001359,15.5141,0.00372,14.4093,0.002034,12.971,0.052,13.33,0.085,12.28,,8.879,,Ruprecht_171,2754.2287033381635,Cantat-Gaudin2020,6039.0,2.09207,1.12,"[6, 33]",2,,,,,,,,,0,,0,,0,,0
151455117,309.0295432513592,2.630120462546288,13.33360506126396,52.53137398337216,4.2525057762588047e+18,282.785501327757,-6.16951518310932,0.496611,15.1477,16.511,0.131,15.863,0.24,14.413,0.071,14.085,0.062,13.925,0.068,15.6824,0.000882,16.1043,0.00492,15.0759,0.003559,,,,,,,,,NGC_6705,309.0295432513592,Cantat-Gaudin2020,6210.0,1.44143,1.19,[19],1,,,,,,,,,0,,0,,0,,0
156625876,1862.0871366628653,2.522494481514317,9.975292997823972,34.60007006305209,3.341821904498981e+18,90.8024194574848,10.4268867611703,0.197288,15.9714,16.239,0.09,16.65,1.133,15.174,0.067,14.902,0.079,14.969,0.124,16.5078,0.000812,16.942,0.00615,15.9095,0.003034,14.538,0.032,14.706,0.069,12.393,,8.995,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,6284.0,1.95181,1.23,[28],1,,,,,,,,,0,,0,,0,,0
