tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
388851123,0.01707446555755105,0.01473886397610781,0.88,1.13737,5176.0,10.003704654167098,14.0776,45
11355167,0.0723253218711023,0.10163206678767944,0.487357,0.489276,3451.0,5.05173866872851,16.784,45
144668414,0.06183614457584526,0.07933726994199902,0.547911,0.552962,2924.0,5.0,16.4453,45
167975203,0.0058909601244085215,0.004676088173709309,0.922,1.19988,5340.28,22.387211385683376,11.4978,45
118128470,0.09999147547623531,0.11064987083960653,0.84,1.59861,5048.0,38.904514499428046,15.8257,45
43271453,0.006454559204678153,0.005110111121440478,1.34,1.74724,6517.0,5.754399373371567,11.1485,45
231235845,0.046016715484469874,0.04604283541984153,0.95,0.86908,5451.0,2.5118864315095824,15.3029,45
220074181,0.05026782769791696,0.05791941617137027,0.555425,0.561435,3162.0,8.575381795126699,16.0073,45
413478941,0.0441525398777456,0.04656032321221612,1.08,2.10138,5913.0,40.7380277804113,15.5908,45
427393525,0.03780063707369382,0.0399910013410164,0.612435,0.630683,3150.0,6.962333369073525,15.6073,45
177325439,0.07390301918724825,0.08889053854953649,1.03,1.76407,5756.0,23.442288153199225,16.1889,45
178381100,0.09363701158432117,0.1182865114085329,1.12,1.60539,6030.0,23.442288153199225,16.3851,45
264542914,0.09493878116980609,0.1309354364200427,0.38894,0.397752,3072.0,10.057292829619284,16.7159,45
388917784,0.06125735743531155,0.053732273951137305,0.93,1.16098,5375.0,9.960443386057989,14.27,45
72347023,0.06177243951651221,0.07709311786037795,0.71,0.777158,4528.0,8.51138038202376,16.3375,45
332856248,0.016224044283619714,0.013663285600364903,0.584034,0.595053,3315.0,11.428585292401278,13.7132,45
200515119,0.023171930656481033,0.0209121676492172,0.59,0.912943,3843.0,14.0,14.5578,45
432898140,0.022191973395144737,0.019750174724139927,1.06,2.00307,5858.0,15.13561248436207,14.4238,45
427350070,0.013083124838004835,0.010700759371231883,0.73,1.26753,4601.0,13.827620586975849,13.0755,45
264484631,0.006486936502803908,0.0047425534202117136,1.23,2.02205,6285.0,14.036531516601766,10.2267,45
220338400,0.06599467316422558,0.0907314997353416,0.562894,0.570001,3782.0,2.5118864315095824,16.7044,45
435435940,0.05787012641698384,0.05814994748617341,1.01,1.83532,5678.0,20.417379446695275,15.3278,45
278841700,0.0671745892041435,0.06231644303336073,0.61,1.12524,3946.0,7.585775750291836,14.7917,45
427353006,0.4134877103447455,0.5002405811787293,0.582112,0.592724,3763.0,12.47764485744137,16.2127,45
427376250,0.04567617896656294,0.04913104447871429,0.583841,0.594819,3102.0,12.635726517684112,15.6902,45
388935456,0.009036244538901698,0.007292613114833402,1.27,0.64188,6363.0,10.095354289187604,12.6103,45
220281462,0.03365046374296251,0.03169555974504767,0.62,1.33751,3964.0,2.5118864315095824,14.9075,45
156358718,0.01707948638703492,0.014561371298045802,0.695,1.01457,4439.0,11.38494215058168,13.9071,45
11404841,0.0395242447958145,0.0427874201336792,0.629255,0.652846,3289.0,11.369299254124826,15.7215,45
50584051,0.06658793179476222,0.07899643048285146,0.499024,0.50098,3052.0,7.077194245380837,16.1318,45
11401664,0.010058516071499657,0.008079120565347025,1.31,2.71864,6459.08,13.509094678592373,12.3864,45
357836007,0.11451108609101507,0.12651322684279065,0.55,0.994955,3695.0,7.585775750291836,15.8182,45
11299527,0.04148951638222896,0.04625824584267147,0.541601,0.545954,3171.0,6.0,15.8604,45
264460718,0.06101078684777767,0.06707955448138271,0.50409,0.506139,3308.0,7.335287780012968,15.7955,45
220200116,0.02857170815681754,0.027063210249446166,1.07,1.63198,5885.0,32.35936569296281,14.9482,45
11402225,0.034024465965834055,0.03235845623381639,0.38,1.13607,3370.0,7.916279025407954,14.9769,45
436248216,0.027267849700127057,0.026261896005478336,0.62,0.677142,3966.0,9.441340828015129,15.0636,45
220119732,0.04353545702918294,0.046760846969337376,1.1,1.22612,5985.0,32.35936569296281,15.6831,45
391187574,0.010506718654505424,0.008588218154332744,1.03,2.1561,5765.0,42.65795188015926,13.0577,45
220075298,0.006635289334157369,0.005265510632001268,1.24,1.62083,6303.6,7.930130147261122,11.4667,45
427378247,0.2128999429531776,0.24399695158991513,0.476148,0.478244,3185.0,4.897788193684466,15.9839,45
116583673,0.04975397566306446,0.058053516319113554,0.99,2.05682,5617.0,41.68693834703355,16.0616,45
4250193,0.0205175360721762,0.018025229273222414,0.55,0.867216,3703.0,5.359667793155795,14.2874,45
11411437,0.07180336569903303,0.10170847561851945,0.89,1.0141,5215.0,14.9827598723334,16.8129,45
220051545,0.03748305185877864,0.03752537214738779,0.54,0.827143,3674.0,5.545938542962165,15.3062,45
